Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2014-09-08T12:03:19.705,6,-0.00397894392064811,-0.594157391388229,FoVP,0.459091052809533,0.724019719884355,2456909.00011393
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2014-09-08T13:49:53.886,5,-0.00051439247987742,-0.598156893559591,FoVF,0.461047808630914,0.722076729866,2456909.07411561
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2014-12-22T09:33:47.791,1,0.00403679842823308,-1.87360037191042,FoVP,-0.468163305182483,0.699091701275767,2457013.89641403
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2014-12-22T11:20:22.031,4,0.000270080813942862,-1.87767939407362,FoVF,-0.46622785398806,0.701059418882451,2457013.97042672
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-02-12T03:13:55.565,2,0.00249272561253308,-2.18797264159171,FoVP,-0.661366328864305,0.705178605530528,2457065.63699859
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-02-12T05:00:29.775,6,-0.00293624308248337,-2.18700684778207,FoVF,-0.662338400492197,0.703917137407065,2457065.71101204
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-07-08T06:48:37.714,7,-0.00419367535925413,-0.209271254062959,FoVF,0.647890227955448,0.726537659707921,2457211.78668976
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-08-04T06:38:18.534,4,0.00165582667125115,1.08046408252584,FoVF,-0.723389740782778,0.726046826351347,2457238.7772368
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-09-01T04:43:37.337,2,0.00266561595829026,-0.606727390316674,FoVP,0.557625389637401,0.72189258026833,2457266.69530595
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2015-09-01T06:30:11.601,1,0.00670848392125226,-0.610113930573649,FoVF,0.559227105007923,0.720026480503206,2457266.76930814
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2016-01-01T22:43:42.045,5,-0.00257331978235081,-1.88372753792279,FoVP,-0.581220784242178,0.703508185465389,2457389.44574274
HD132032,3.9127323034286,0.229496960415516,14:56:43.931,+13:08:57.146,2016-01-29T16:28:41.580,5,-0.00323135345441487,2.67342976177458,FoVP,0.703980899767353,0.700948555784118,2457417.18771647
