TBJD PDCSAP ePDCSAP
1.325352538071355639e+03 1.436092750000000000e+06 1.309469299316406250e+02
1.325353926941230611e+03 1.437102875000000000e+06 1.309497528076171875e+02
1.325355315810990305e+03 1.436383500000000000e+06 1.309230651855468750e+02
1.325356704680749090e+03 1.436429750000000000e+06 1.309162597656250000e+02
1.325358093550624517e+03 1.436497125000000000e+06 1.309492492675781250e+02
1.325359482420383074e+03 1.436198875000000000e+06 1.309562225341796875e+02
1.325360871290258501e+03 1.436147000000000000e+06 1.309355316162109375e+02
1.325362260160017513e+03 1.436058875000000000e+06 1.309450683593750000e+02
1.325363649029892485e+03 1.436390250000000000e+06 1.309505462646484375e+02
1.325365037899768367e+03 1.436326750000000000e+06 1.309306640625000000e+02
1.325366426769527379e+03 1.436274625000000000e+06 1.309242858886718750e+02
1.325367815639402579e+03 1.436090125000000000e+06 1.309462890625000000e+02
1.325369204509278688e+03 1.435982625000000000e+06 1.309362335205078125e+02
1.325370593379153206e+03 1.436098875000000000e+06 1.309052886962890625e+02
1.325371982249028179e+03 1.436492625000000000e+06 1.309463195800781250e+02
1.325373371118904288e+03 1.436257625000000000e+06 1.309912109375000000e+02
1.325374759988779033e+03 1.436251125000000000e+06 1.308902740478515625e+02
1.325376148858654005e+03 1.436082500000000000e+06 1.309563293457031250e+02
1.325377537728529887e+03 1.436638375000000000e+06 1.309953613281250000e+02
1.325378926598405315e+03 1.436178500000000000e+06 1.309441528320312500e+02
1.325380315468280514e+03 1.436243750000000000e+06 1.309289855957031250e+02
1.325381704338272129e+03 1.436911125000000000e+06 1.310485992431640625e+02
1.325383093208148011e+03 1.436593750000000000e+06 1.308876342773437500e+02
1.325384482078023439e+03 1.435843375000000000e+06 1.308956604003906250e+02
1.325385870948014372e+03 1.436182125000000000e+06 1.309755401611328125e+02
1.325387259817890254e+03 1.435952375000000000e+06 1.308684234619140625e+02
1.325388648687882096e+03 1.436313000000000000e+06 1.309966278076171875e+02
1.325390037557757068e+03 1.436535375000000000e+06 1.309707946777343750e+02
1.325391426427749366e+03 1.436479125000000000e+06 1.309468688964843750e+02
1.325392815297624111e+03 1.436140750000000000e+06 1.309903717041015625e+02
1.325394204167615726e+03 1.436308875000000000e+06 1.309129180908203125e+02
1.325395593037608023e+03 1.436126375000000000e+06 1.309591522216796875e+02
1.325396981907598956e+03 1.436301125000000000e+06 1.309261169433593750e+02
1.325398370777590799e+03 1.436531000000000000e+06 1.309610748291015625e+02
1.325399759647466681e+03 1.436478500000000000e+06 1.309376525878906250e+02
1.325401148517458523e+03 1.436152000000000000e+06 1.310181427001953125e+02
1.325402537387449911e+03 1.436039250000000000e+06 1.309069366455078125e+02
1.325403926257441753e+03 1.436205500000000000e+06 1.309228820800781250e+02
1.325405315127434051e+03 1.436805875000000000e+06 1.309315338134765625e+02
1.325406703997542309e+03 1.436288875000000000e+06 1.309628906250000000e+02
1.325408092867533242e+03 1.436102875000000000e+06 1.309308776855468750e+02
1.325409481737525539e+03 1.436521750000000000e+06 1.309710845947265625e+02
1.325410870607516927e+03 1.436405750000000000e+06 1.309031829833984375e+02
1.325412259477624502e+03 1.436016375000000000e+06 1.308439331054687500e+02
1.325413648347617027e+03 1.436351375000000000e+06 1.309888610839843750e+02
1.325415037217608415e+03 1.436603500000000000e+06 1.310391998291015625e+02
1.325416426087716673e+03 1.436816375000000000e+06 1.309994049072265625e+02
1.325417814957708970e+03 1.436156375000000000e+06 1.308860778808593750e+02
1.325419203827817228e+03 1.436271250000000000e+06 1.310118713378906250e+02
1.325420592697808615e+03 1.435868000000000000e+06 1.308993530273437500e+02
1.325421981567916873e+03 1.436301500000000000e+06 1.309538116455078125e+02
1.325423370438024676e+03 1.436541875000000000e+06 1.309467315673828125e+02
1.325424759308016519e+03 1.436589875000000000e+06 1.309772491455078125e+02
1.325426148178124777e+03 1.436514000000000000e+06 1.309232788085937500e+02
1.325427537048233489e+03 1.436366625000000000e+06 1.309874267578125000e+02
1.325428925918341292e+03 1.436064500000000000e+06 1.309418487548828125e+02
1.325430314788448641e+03 1.436323875000000000e+06 1.309792327880859375e+02
1.325431703658557581e+03 1.436475625000000000e+06 1.309717102050781250e+02
1.325433092528665611e+03 1.436537500000000000e+06 1.308988037109375000e+02
1.325434481398772959e+03 1.436421375000000000e+06 1.309701232910156250e+02
1.325435870268881672e+03 1.436551625000000000e+06 1.309527740478515625e+02
1.325437259138990612e+03 1.436606375000000000e+06 1.309903717041015625e+02
1.325438648009098642e+03 1.436217625000000000e+06 1.309476928710937500e+02
1.325440036879323316e+03 1.436444625000000000e+06 1.309612579345703125e+02
1.325441425749431119e+03 1.436906000000000000e+06 1.309761657714843750e+02
1.325442814619539377e+03 1.436869000000000000e+06 1.309814605712890625e+02
1.325444203489763822e+03 1.436523875000000000e+06 1.309432830810546875e+02
1.325445592359871853e+03 1.436264000000000000e+06 1.309685211181640625e+02
1.325446981230096526e+03 1.436236750000000000e+06 1.309652404785156250e+02
1.325448370100204329e+03 1.436311625000000000e+06 1.309536437988281250e+02
1.325449758970429684e+03 1.436432625000000000e+06 1.310001983642578125e+02
1.325451147840537715e+03 1.436048625000000000e+06 1.308703155517578125e+02
1.325452536710761478e+03 1.436210750000000000e+06 1.310066528320312500e+02
1.325453925580986606e+03 1.436342375000000000e+06 1.309948577880859375e+02
1.325455314451095319e+03 1.435988500000000000e+06 1.309605560302734375e+02
1.325456703321319310e+03 1.436338375000000000e+06 1.309354553222656250e+02
1.325458092191543756e+03 1.436211500000000000e+06 1.309177093505859375e+02
1.325459481061768884e+03 1.436240750000000000e+06 1.310115356445312500e+02
1.325460869931992647e+03 1.436266500000000000e+06 1.309601593017578125e+02
1.325462258802217320e+03 1.436502000000000000e+06 1.309411926269531250e+02
1.325463647672442448e+03 1.436215375000000000e+06 1.309107971191406250e+02
1.325465036542667121e+03 1.436133625000000000e+06 1.309484252929687500e+02
1.325466425412891340e+03 1.436246125000000000e+06 1.309527435302734375e+02
1.325467814283116013e+03 1.436268500000000000e+06 1.309312438964843750e+02
1.325469203153340459e+03 1.436566125000000000e+06 1.309862518310546875e+02
1.325470592023564905e+03 1.436233375000000000e+06 1.309418487548828125e+02
1.325471980893905993e+03 1.436118000000000000e+06 1.309668884277343750e+02
1.325473369764131121e+03 1.436092125000000000e+06 1.309651336669921875e+02
1.325474758634355339e+03 1.436197625000000000e+06 1.308959197998046875e+02
1.325476147504696428e+03 1.436891875000000000e+06 1.310871734619140625e+02
1.325477536374921556e+03 1.436150875000000000e+06 1.308585968017578125e+02
1.325478925245261735e+03 1.436319875000000000e+06 1.309414367675781250e+02
1.325480314115486408e+03 1.436085500000000000e+06 1.309318695068359375e+02
1.325481702985827951e+03 1.436068875000000000e+06 1.309611511230468750e+02
1.325483091856168130e+03 1.436517125000000000e+06 1.309590606689453125e+02
1.325484480726392803e+03 1.436415625000000000e+06 1.309076995849609375e+02
1.325485869596734346e+03 1.436632125000000000e+06 1.310007324218750000e+02
1.325487258467074980e+03 1.436073875000000000e+06 1.308590240478515625e+02
1.325488647337416069e+03 1.436193375000000000e+06 1.310214233398437500e+02
1.325490036207640742e+03 1.436395000000000000e+06 1.309433593750000000e+02
1.325491425077982285e+03 1.436178125000000000e+06 1.309768981933593750e+02
1.325492813948322919e+03 1.436650375000000000e+06 1.309773406982421875e+02
1.325494202818663325e+03 1.436684500000000000e+06 1.309491577148437500e+02
1.325495591689005096e+03 1.436335375000000000e+06 1.309523468017578125e+02
1.325496980559345729e+03 1.436262750000000000e+06 1.309923248291015625e+02
1.325498369429686818e+03 1.436244750000000000e+06 1.310023803710937500e+02
1.325499758300144777e+03 1.436184000000000000e+06 1.309242706298828125e+02
1.325501147170484955e+03 1.436617125000000000e+06 1.309600524902343750e+02
1.325502536040826044e+03 1.436452000000000000e+06 1.309673919677734375e+02
1.325503924911167587e+03 1.436601125000000000e+06 1.309883270263671875e+02
1.325505313781624182e+03 1.436385375000000000e+06 1.310222015380859375e+02
1.325506702651965043e+03 1.435823375000000000e+06 1.308856658935546875e+02
1.325508091522306813e+03 1.436649000000000000e+06 1.309969940185546875e+02
1.325509480392764772e+03 1.436136250000000000e+06 1.309813995361328125e+02
1.325510869263105405e+03 1.436154000000000000e+06 1.309536895751953125e+02
1.325512258133562000e+03 1.436107750000000000e+06 1.309138336181640625e+02
1.325513647003903770e+03 1.436570875000000000e+06 1.310200805664062500e+02
1.325515035874361047e+03 1.436137875000000000e+06 1.310004425048828125e+02
1.325516424744817641e+03 1.436663750000000000e+06 1.309839630126953125e+02
1.325517813615159184e+03 1.436266125000000000e+06 1.309489746093750000e+02
1.325519202485616688e+03 1.435717000000000000e+06 1.309837799072265625e+02
1.325520591356073965e+03 1.436302750000000000e+06 1.309509277343750000e+02
1.325521980226532150e+03 1.436336750000000000e+06 1.309937896728515625e+02
1.325523369096988745e+03 1.435833500000000000e+06 1.309694061279296875e+02
1.325524757967329379e+03 1.436805250000000000e+06 1.309826965332031250e+02
1.325526146837787564e+03 1.436359750000000000e+06 1.310505065917968750e+02
1.325527535708244841e+03 1.436422000000000000e+06 1.309424285888671875e+02
1.325528924578702345e+03 1.436236875000000000e+06 1.309376068115234375e+02
1.325530313449159394e+03 1.436239875000000000e+06 1.309787902832031250e+02
1.325531702319733313e+03 1.436150500000000000e+06 1.309720153808593750e+02
1.325533091190190589e+03 1.436379250000000000e+06 1.309824371337890625e+02
1.325534480060647866e+03 1.435966125000000000e+06 1.309882965087890625e+02
1.325535868931105824e+03 1.435747750000000000e+06 1.309306182861328125e+02
1.325537257801563328e+03 1.436096000000000000e+06 1.310038452148437500e+02
1.325538646672136338e+03 1.436484125000000000e+06 1.309885864257812500e+02
1.325540035542594296e+03 1.436302000000000000e+06 1.310211944580078125e+02
1.325541424413168215e+03 1.436131875000000000e+06 1.309227752685546875e+02
1.325542813283624810e+03 1.436272750000000000e+06 1.309519500732421875e+02
1.325544202154082768e+03 1.436453250000000000e+06 1.310257263183593750e+02
1.325545591024657142e+03 1.435954250000000000e+06 1.309507446289062500e+02
1.325546979895231061e+03 1.436420000000000000e+06 1.309451599121093750e+02
1.325548368765688110e+03 1.436395750000000000e+06 1.309773101806640625e+02
1.325549757636262029e+03 1.435909875000000000e+06 1.309587402343750000e+02
1.325551146506835721e+03 1.436542125000000000e+06 1.310089569091796875e+02
1.325552535377292998e+03 1.436011250000000000e+06 1.309298706054687500e+02
1.325553924247866917e+03 1.436781500000000000e+06 1.310339508056640625e+02
1.325555313118440381e+03 1.435905875000000000e+06 1.309729003906250000e+02
1.325556701989014300e+03 1.436419750000000000e+06 1.310006866455078125e+02
1.325558090859588674e+03 1.435987750000000000e+06 1.309348297119140625e+02
1.325559479730046633e+03 1.436311250000000000e+06 1.310266113281250000e+02
1.325560868600619642e+03 1.436401000000000000e+06 1.310167846679687500e+02
1.325562257471193561e+03 1.436297250000000000e+06 1.309676971435546875e+02
1.325563646341884350e+03 1.436555875000000000e+06 1.309881591796875000e+02
1.325565035212457360e+03 1.436463750000000000e+06 1.310696258544921875e+02
1.325566424083031279e+03 1.436235375000000000e+06 1.310025939941406250e+02
1.325567812953605653e+03 1.436442250000000000e+06 1.309579925537109375e+02
1.325569201824179117e+03 1.436793625000000000e+06 1.310237274169921875e+02
1.325570590694753037e+03 1.436335375000000000e+06 1.309491882324218750e+02
1.325571979565443371e+03 1.436669000000000000e+06 1.311481628417968750e+02
1.325573368436016835e+03 1.436129500000000000e+06 1.309474182128906250e+02
1.325574757306590755e+03 1.436469250000000000e+06 1.309976348876953125e+02
1.325576146177280634e+03 1.436547250000000000e+06 1.310056304931640625e+02
1.325577535047855235e+03 1.436761625000000000e+06 1.310575561523437500e+02
1.325578923918545343e+03 1.436650375000000000e+06 1.309861450195312500e+02
1.325580312789119262e+03 1.436501125000000000e+06 1.309785614013671875e+02
1.325581701659810051e+03 1.436648375000000000e+06 1.310238189697265625e+02
1.325583090530383060e+03 1.436341250000000000e+06 1.310293731689453125e+02
1.325584479401073395e+03 1.436391125000000000e+06 1.310035247802734375e+02
1.325585868271764184e+03 1.436448000000000000e+06 1.310149078369140625e+02
1.325587257142337194e+03 1.436730250000000000e+06 1.310382843017578125e+02
1.325588646013027073e+03 1.436366000000000000e+06 1.309739837646484375e+02
1.325590034883718090e+03 1.436495125000000000e+06 1.310496826171875000e+02
1.325591423754407742e+03 1.436431125000000000e+06 1.309987945556640625e+02
1.325592812625097622e+03 1.436821000000000000e+06 1.310224914550781250e+02
1.325594201495671996e+03 1.436675375000000000e+06 1.310133972167968750e+02
1.325595590366363012e+03 1.436239250000000000e+06 1.309962463378906250e+02
1.325596979237053120e+03 1.436824250000000000e+06 1.310659790039062500e+02
1.325598368107742544e+03 1.436308250000000000e+06 1.310531311035156250e+02
1.325599756978433334e+03 1.436683000000000000e+06 1.309950714111328125e+02
1.325601145849240083e+03 1.436542375000000000e+06 1.310119171142578125e+02
1.325602534719929508e+03 1.436713250000000000e+06 1.310321044921875000e+02
1.325603923590620298e+03 1.436976125000000000e+06 1.310580444335937500e+02
1.325605312461310632e+03 1.436469500000000000e+06 1.310225524902343750e+02
1.325606701332000512e+03 1.436176625000000000e+06 1.309906311035156250e+02
1.325608090202807944e+03 1.436656000000000000e+06 1.309478759765625000e+02
1.325609479073497596e+03 1.436924375000000000e+06 1.310655517578125000e+02
1.325610867944187476e+03 1.436333375000000000e+06 1.310278015136718750e+02
1.325612256814994680e+03 1.436522500000000000e+06 1.309326171875000000e+02
1.325613645685685015e+03 1.436847250000000000e+06 1.310511932373046875e+02
1.325615034556491537e+03 1.436711125000000000e+06 1.310475463867187500e+02
1.325616423427181644e+03 1.436269875000000000e+06 1.309013977050781250e+02
1.325617812297988849e+03 1.436590875000000000e+06 1.310334014892578125e+02
1.325619201168679183e+03 1.436803375000000000e+06 1.310761260986328125e+02
1.325620590039485023e+03 1.436615500000000000e+06 1.310382537841796875e+02
1.325621978910175812e+03 1.436435375000000000e+06 1.309753417968750000e+02
1.325623367780982562e+03 1.436791125000000000e+06 1.310719299316406250e+02
1.325624756651788402e+03 1.436287375000000000e+06 1.309873199462890625e+02
1.325626145522595607e+03 1.436639375000000000e+06 1.310725250244140625e+02
1.325627534393285714e+03 1.436758625000000000e+06 1.310327453613281250e+02
1.325628923264092236e+03 1.436471250000000000e+06 1.310469665527343750e+02
1.325630312134899441e+03 1.435859125000000000e+06 1.309718780517578125e+02
1.325631701005706191e+03 1.436530000000000000e+06 1.310592041015625000e+02
1.325633089876512486e+03 1.436086000000000000e+06 1.309777832031250000e+02
1.325634478747319235e+03 1.436597625000000000e+06 1.310408325195312500e+02
1.325635867618125985e+03 1.436748625000000000e+06 1.309951782226562500e+02
1.325637256488932280e+03 1.436557625000000000e+06 1.310487976074218750e+02
1.325638645359739030e+03 1.436188000000000000e+06 1.309743804931640625e+02
1.325640034230546235e+03 1.436147000000000000e+06 1.310039978027343750e+02
1.325641423101352984e+03 1.436696000000000000e+06 1.310283050537109375e+02
1.325642811972275240e+03 1.436860500000000000e+06 1.310444183349609375e+02
1.325644200843082444e+03 1.436356000000000000e+06 1.310304718017578125e+02
1.325645589713888739e+03 1.436224125000000000e+06 1.310084991455078125e+02
1.325646978584811222e+03 1.436103750000000000e+06 1.309934997558593750e+02
1.325648367455618654e+03 1.436537500000000000e+06 1.310139617919921875e+02
1.325649756326425859e+03 1.436808750000000000e+06 1.310905303955078125e+02
1.325651145197348114e+03 1.436568500000000000e+06 1.309616394042968750e+02
1.325652534068154637e+03 1.436564500000000000e+06 1.310304565429687500e+02
1.325653922939078484e+03 1.436369375000000000e+06 1.310106506347656250e+02
1.325655311809884779e+03 1.436382375000000000e+06 1.310038146972656250e+02
