BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2458436.80711352 264.759264810078 1.27276127179231 7.68127130061538 0.0113925059129958 41.1669108730022 4.30648037270764 0.404971232837048 -0.698927611320692 4.30648037270764 0.352066640381744 0.472707544592808
2458438.80398118 259.138127814775 0.910044705930036 7.67982518056565 0.00888364725632407 41.1516563416288 6.94236179998674 0.404246603111492 16.8498559967448 6.94236179998674 0.350339390244863 0.479293627055785
2458438.80785019 258.266065112216 0.882452538212509 7.68185565987227 0.00746906037791817 41.1458327322533 7.09469851838839 0.404310072683425 11.5927406605415 7.09469851838839 0.350268454636347 0.480230466247093
2458438.81161238 257.274696362333 1.02290097657876 7.67845284559585 0.00900387243614453 41.156320145025 4.95719339622187 0.404481334383614 19.4501306109547 4.95719339622187 0.350493728742535 0.481116811352641
2458442.7712984 258.196552074957 0.922421567541809 7.6785009214733 0.00981025589247331 41.1459808944834 7.4026263197294 0.404656280944053 1.74449551611358 7.4026263197294 0.351914351260221 0.471876089000739
2458442.7751989 257.832949338162 0.929856267767194 7.67950651869514 0.00758930237341282 41.1482501951596 6.52700190249738 0.404680379688638 0.909043091761668 6.52700190249738 0.350982024894494 0.471304587992926
2458442.77899546 258.3484936097 0.840358911339415 7.68094494975689 0.00745318135982131 41.1442983310317 7.70147384294414 0.404467410682896 -0.680688031924708 7.70147384294414 0.351954875608095 0.471912395865324
2458447.7514377 252.288943223332 1.16418223378763 7.68139752042759 0.0097682680225688 41.1521776603908 5.99369296930946 0.404637632690375 8.12311384454675 5.99369296930946 0.356797396289254 0.480487835633703
2458447.75527142 252.634128609608 1.10326316228669 7.68109215996948 0.0103056150712 41.1515518117505 6.39437773304511 0.404467443303073 2.43104247643847 6.39437773304511 0.357442226319863 0.479597431324192
2458447.7591371 251.987803313798 1.14584599982967 7.68140214071802 0.0110089274745953 41.1467931074128 7.36700980194827 0.404351971885965 11.6865187782084 7.36700980194827 0.357813838259467 0.480307480633929
2458448.85553874 252.451675438283 1.27271735291659 7.68119185595655 0.00974795813971063 41.1367063447282 7.90658619094634 0.405081971783824 1.77028006040925 7.90658619094634 0.356195792549444 0.478321193491763
2458448.85940151 252.782170874199 1.23700442423478 7.68040980582033 0.00977000007517148 41.1376792005863 9.13312763127523 0.405163974878392 12.1315193275319 9.13312763127523 0.356379755319359 0.478062348740486
2458448.86312819 252.723657501677 1.27242053420759 7.68337053264778 0.00851001854709388 41.1281818280626 12.0201733378122 0.405409647957391 6.57707895144752 12.0201733378122 0.357133707024876 0.478814893620508
2458449.86003533 256.271983667833 1.16354781230603 7.68094758714292 0.00971910349869987 41.1407750039246 8.78919375086406 0.405431624765638 14.4960168246847 8.78919375086406 0.357028558585655 0.477371226895524
2458449.86383376 256.621284193056 1.27689070222365 7.68148755022167 0.0117493601790564 41.141725189721 10.2943629356137 0.404801396894702 11.4377024919939 10.2943629356137 0.356601408189793 0.478555250780734
2458449.86773554 256.225315555975 1.15581210698171 7.68259816336281 0.0123702585032923 41.1330714162815 10.6869601463367 0.404907776263536 12.9903517397342 10.6869601463367 0.356285963477558 0.478037196377161
2458450.85556401 260.701446233735 1.36098004989254 7.68128571300533 0.011942521636561 41.1580335180815 4.51104021365386 0.404631146055108 -1.81568860770838 4.51104021365386 0.348945735997257 0.47004727183542
2458450.85939993 260.677064460108 1.44407771103058 7.67970592057085 0.0104272217807395 41.1455585200993 6.54391474549387 0.404014465106635 -1.84845918494803 6.54391474549387 0.349077035164287 0.470081418890618
2458450.86330589 261.078508119554 1.37365956739346 7.68086682155757 0.00924962987398459 41.1475804265879 6.9375178297524 0.404406244592166 2.37972052979941 6.9375178297524 0.349535962174696 0.470304980607869
2458450.86706196 260.456746652758 1.35077048033785 7.67867832407519 0.00990479797110133 41.1472738598697 6.39416883512633 0.404396407715147 -2.36909543692771 6.39416883512633 0.349974045192365 0.470443341924915
2458451.78203401 243.132275881589 0.639161061160598 7.6817744001822 0.00949082530588363 41.1489789438287 7.28800952615527 0.404719718674524 2.29595693506178 7.28800952615527 0.350299698278881 0.471634755143113
2458451.7858822 243.992268222414 0.576987573031954 7.67851069059071 0.00940820530622766 41.1528897375972 6.71465630835946 0.405483485136369 -4.83035169922915 6.71465630835946 0.350146202163621 0.471626409991786
2458451.78972485 243.647243281508 0.652821108249929 7.67826501619373 0.00696317240625177 41.1518635369095 6.18253005385355 0.4055383155592 -4.50796255811486 6.18253005385355 0.350964956752811 0.471318620680046
2458455.7668612 242.007453506094 1.02606661276075 7.67824977962322 0.00985030888398342 41.1424910284596 8.08951252069393 0.404621985464384 -6.50249264591915 8.08951252069393 0.360288811241121 0.481911054368689
2458455.77070582 241.82287196982 0.824189898877135 7.67909678389885 0.0114782724543154 41.1354496033403 10.0999967270591 0.404507362482576 1.54693617819883 10.0999967270591 0.35997395341025 0.482966232254519
2458455.77458365 241.490902494156 0.810226223805232 7.68073146137297 0.00940118353630659 41.1413875498469 7.55694336995196 0.405110541548565 -0.682538107800918 7.55694336995196 0.359609291670185 0.481249219983131
2458467.76591334 226.149479175659 0.843630244330357 7.67831855605601 0.00849603962763723 41.1581778015196 4.78052346892655 0.40477160145703 19.2523361563311 4.78052346892655 0.362663734166218 0.48366600896321
2458467.76975033 225.503880947289 0.701396099140889 7.68154800614097 0.00813569241314305 41.1558228158086 6.59859036946669 0.404625762187972 15.4275356000059 6.59859036946669 0.36258934263529 0.484269414103744
2458467.77354658 226.709402655423 0.77582029202153 7.67821160835409 0.00987485391895859 41.1573586819491 6.24886112022103 0.404703796864411 19.4316871465264 6.24886112022103 0.361856611305809 0.485490449666937
2458473.73481801 217.924029521187 0.642819769333755 7.67945606510555 0.00963345331023469 41.1506732812231 4.61243536791908 0.404861426101844 -12.2381444628508 4.61243536791908 0.361168089978714 0.485798220287625
2458473.73858092 217.915330545366 0.601554653862618 7.6812267344122 0.00903961281822063 41.1440464748162 6.98862086301594 0.404862114649498 -8.94260730141432 6.98862086301594 0.361520267464312 0.485065323040694
2458473.74416802 217.662659711791 0.593036543063261 7.68036662896375 0.0077855192919678 41.1418318823925 7.07351318204891 0.405095032153352 -10.9248740004078 7.07351318204891 0.36059931518302 0.485224584214184
2458473.74793418 217.10436206391 0.580502796350088 7.67956309356809 0.0112340662508377 41.1510274695582 5.64286496805782 0.404586723026455 -13.1985210372168 5.64286496805782 0.361047338742882 0.484711195567661
2458473.75179861 217.560047843665 0.579104350599831 7.68019059205838 0.0101947108092517 41.1492956400363 6.20618947098437 0.404756117835 -6.78784698501569 6.20618947098437 0.361277964187932 0.484746936400986
2458484.73408964 202.497453336239 0.613153698362281 7.67889082314982 0.00976116243736058 41.1504634690532 6.50017766279967 0.404903132907865 -2.16298398380357 6.50017766279967 0.353732589214984 0.487226602834076
2458484.73798986 201.211334907197 0.625179119885456 7.6791678837205 0.00965303169426868 41.1576695891963 6.14733666082917 0.405015844575753 2.62627643045528 6.14733666082917 0.353822224919899 0.487731256391437
2458486.68972462 200.518617781805 0.82318457834216 7.67598876723901 0.00748347347772516 41.1454191519704 8.38558192723843 0.405519240543716 12.1745606169568 8.38558192723843 0.361104499513883 0.489245596356168
2458486.69344729 200.570737916986 0.748570206551917 7.67749321832232 0.00685528565520777 41.1441481716878 8.38995414927276 0.405804127015779 5.50882464878488 8.38995414927276 0.359474168147699 0.489245666403711
2458487.6801394 200.500958625694 0.54113036849577 7.67942391528993 0.00932358131443323 41.1476108896347 7.55367123577501 0.40447360660787 -8.64362145718117 7.55367123577501 0.362132560080287 0.4770008347344
2458487.68397226 200.487846040945 0.606717382843922 7.67776472508671 0.00884137838407817 41.1553788135511 5.68038521529716 0.405014452460285 -3.76565424527839 5.68038521529716 0.362399638951417 0.477357806184632
2458488.6916758 198.641703871733 1.09456932606235 7.67586135000793 0.00894900639336882 41.1421971175578 8.52487328408777 0.405040103310894 6.74506937554393 8.52487328408777 0.352881121663553 0.479995140079423
2458488.69546908 199.349948667161 1.22180984521813 7.67873447536883 0.00896597473320604 41.1429050569225 8.63890401650812 0.405508955381738 5.71235886262992 8.63890401650812 0.353340515033597 0.478990895467602
2458489.70511678 196.856923259888 0.943374774869121 7.67736057221146 0.00749428267903163 41.1531570978657 6.68067610986155 0.406341222572422 0.740922869437379 6.68067610986155 0.352600553203594 0.489568860129507
2458489.70916608 197.360294654358 0.806917188608111 7.67763369314855 0.00883559712006843 41.1478499341027 5.98232334579296 0.4063389413034 13.1478570350738 5.98232334579296 0.35334846281247 0.491189571889681
2458490.73558879 190.711602197142 0.646119624373173 7.67759680322427 0.00944499235586527 41.1531489326024 7.28240408516782 0.405108467188121 -2.30759857194965 7.28240408516782 0.355704019019567 0.486587902388765
2458490.73949515 191.398507367404 0.88368544024578 7.67648078949788 0.00721916687514934 41.1605132759897 5.97430848733781 0.405227859309571 10.7966328075191 5.97430848733781 0.354605056508137 0.487616250335404
2458491.65393981 194.789827897459 0.88505973440836 7.67952352058159 0.00793873859529093 41.1491767451772 8.07575214879622 0.404682170947563 -4.03264026390695 8.07575214879622 0.355028203049164 0.486215089035395
