BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2456628.7543318 14.383945996161 0.979484267956364 7.66540309802163 -0.00114319722450418 41.2424020244681 -16.1457172433223 0.403174156257011 -1.92467669012723 -16.1457172433223 0.361427663736354 0.486364082234007
2456632.72041418 9.88844689833374 0.977132746406755 7.66384345169858 -0.000892283134213301 41.2416414524962 -17.1174869040179 0.40294078401752 -8.79722880228479 -17.1174869040179 0.349638428367461 0.485133845675912
2456632.72568463 10.795601557533 0.88812771454598 7.66298350944204 0.00181346457264375 41.2374408198249 -17.2555180333693 0.403130944555007 -8.08858960455273 -17.2555180333693 0.349307285927365 0.483773607695007
2456700.52074195 -9.57629322544825 0.858586566686894 7.66533807267712 0.000695607301734569 41.2166741351739 -12.8961766729953 0.403484969382721 -3.80153286389488 -12.8961766729953 0.353700876367315 0.490468210879381
2456700.52633545 -9.32573792801374 0.917139431402253 7.66561728802926 -0.000806469029734913 41.2160836900759 -15.4264833259762 0.403860163006511 -14.8787587412731 -15.4264833259762 0.354535150874545 0.491182262244918
2456721.52943738 -21.5116165329443 0.850459441966259 7.66457183392356 -0.000908434626076371 41.2140234508181 -14.4285105278963 0.403553358234332 -8.73931298282442 -14.4285105278963 0.36022974374411 0.484460343333714
2456721.53522201 -21.0935281718388 0.926330086243171 7.66317934421823 -0.00154030868053212 41.2087835187873 -13.4208046378836 0.403751737816908 -7.29180731157729 -13.4208046378836 0.359262506363717 0.48320413362164
2456723.50569583 -21.0466147322117 0.891787619645007 7.66522451227961 0.00251176923124774 41.2005435851169 -11.1128954199017 0.402684027608177 -1.71459282947081 -11.1128954199017 0.360508692438077 0.491658174630134
2456723.51126518 -20.0438508862006 1.00515773191478 7.66515554110905 -0.00173949821049746 41.1969865181697 -11.4008925895492 0.402750717810717 -4.78460705338159 -11.4008925895492 0.360445964549594 0.492630174145104
2456725.50607313 -18.0216737308972 0.900555722409908 7.66852880971389 0.0010480751046309 41.1935560858294 -11.6039635638811 0.40331442590976 -1.90361181125081 -11.6039635638811 0.350026139163972 0.49652977632577
2456725.51138888 -18.2738223578475 1.20182212286028 7.66492540981287 0.00164524438478253 41.1890256643949 -13.3508509986209 0.401810677958838 4.07171933811325 -13.3508509986209 0.351110912685106 0.495809490233576
2456990.73434156 -76.6177186077851 0.889914922712118 7.66803412203593 -0.00290175825803018 41.2187003225773 -12.5848728169172 0.402070674128235 -5.54551417100868 -12.5848728169172 0.349340788773607 0.48437316523722
2456990.73992727 -76.4724530408157 0.972319917957127 7.66956287241056 -0.00156940885181811 41.2182853751983 -12.5853551245539 0.402566960476505 -5.22278579867975 -12.5853551245539 0.350053440395371 0.484365258307331
2456994.78251831 -75.9553103330275 0.814405997215428 7.66527894770103 -0.0011116491083456 41.2155269462682 -12.6315194297639 0.40281707006807 -8.59180349729055 -12.6315194297639 0.360422080730691 0.476697450025821
2456994.78815287 -74.7722220867665 0.955752765260708 7.66560494921122 -0.000630565745591838 41.2225769909002 -13.9926259521323 0.402997817277463 -3.2130017868987 -13.9926259521323 0.360546507579403 0.477387842494456
2456998.68196732 -78.5074186664717 0.820720681618033 7.6693303498159 -0.000250995604103466 41.2221991032152 -9.94233726873011 0.402840411896328 -17.1644219388986 -9.94233726873011 0.353012043838556 0.487177014510668
2457002.78172571 -75.9877114471279 0.858425612891025 7.6691430365466 -0.0021956432698591 41.2319490209473 -13.9767318615402 0.403012614012936 -12.5970887558496 -13.9767318615402 0.35227380393058 0.477656413382313
