Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-09-20T00:22:50.205,2,0.00158550610002729,-1.02005677599041,FoVP,0.646184810743581,0.717279357840418,2456920.51501686
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-09-20T02:09:24.454,1,0.00585894231128694,-1.02324106758606,FoVF,0.647474787957683,0.715907041404795,2456920.58902196
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-10-05T11:19:27.009,3,0.00358870894367906,0.139691672450641,FoVF,-0.597897515666601,0.715052625700414,2456935.97056335
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-10-05T15:33:07.002,6,-0.00513383479306322,0.130339842231639,FoVP,-0.593252582412058,0.718448328705782,2456936.14671659
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-11-01T09:34:08.598,2,0.0018338608441889,-1.72340728248929,FoVP,0.545105003664778,0.708263481173879,2456962.89706934
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-11-01T11:20:42.860,2,0.00524857484096727,-1.72766018341819,FoVF,0.547067073302783,0.706698628650774,2456962.97107676
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-12-11T21:09:25.470,1,0.00430973919464412,-1.13788736574675,FoVP,-0.601493109095545,0.701850672972937,2457003.38041767
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2014-12-11T22:55:59.707,5,0.000166255351422019,-1.14156721907228,FoVF,-0.599932798767552,0.703349709954163,2457003.45442709
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2015-01-09T20:58:30.539,3,0.00114904197223292,-3.11591106843518,FoVP,0.678287624018635,0.699319044780061,2457032.3738738
HD145675,4.23419172193756,0.764762104970244,16:10:24.316,+43:49:03.507,2015-01-09T22:45:04.782,1,0.00603888100233872,-3.11854834633806,FoVF,0.679368575706401,0.698424135377392,2457032.44788437
