a_au m_mjup pma_ra pma_dec
0.48171339286683695 0.10898414799852865 0.5020208334566711 1.4799877582902072
0.5035783768055895 0.10898414799852865 0.4987374016337709 1.4960015882672864
0.5264358129570502 0.10898414799852865 0.49876386716740373 1.4968063502770108
0.5503307487540127 0.10898414799852865 0.5410128413362059 1.496860090560346
0.5753102763334637 0.10898414799852865 0.49760728888254957 1.493961413079567
0.6014236253457628 0.10898414799852865 0.5060976647884667 1.495610517983783
0.628722259976431 0.10898414799852865 0.50765601845121 1.4936892819780838
0.6572599803717638 0.10898414799852865 0.5019559068906421 1.5035371479899704
0.687093028668152 0.10898414799852865 0.5007364647312382 1.4772742272017694
0.71828019983408 0.10898414799852865 0.48450471124904776 1.484741113644213
0.7508829575432424 0.10898414799852865 0.5011958693206976 1.4898637295520887
0.7849655553071466 0.10898414799852865 0.5091029480842746 1.513378550500056
0.8205951631059258 0.10898414799852865 0.5107662188802 1.4914158563570128
0.8578419997669297 0.10898414799852865 0.4976726617818275 1.4963212731415476
0.8967794713519812 0.10898414799852865 0.4971502712504854 1.4908153810681457
0.9374843158260363 0.10898414799852865 0.4800155184865209 1.4876094196210525
0.980036754292357 0.10898414799852865 0.48995700814862464 1.4916033468504843
1.0245206490922534 0.10898414799852865 0.5123735727572118 1.4792497772522153
1.071023669080977 0.10898414799852865 0.5075642804671074 1.5055406166249696
1.119637462405492 0.10898414799852865 0.4997964258705577 1.4921792979816306
1.1704578371246335 0.10898414799852865 0.4957933108675864 1.5015634943154543
1.2235849500276197 0.10898414799852865 0.4760805110486472 1.5066161199877453
1.2791235040230426 0.10898414799852865 0.5091870800404773 1.4941766521399478
1.3371829544873481 0.10898414799852865 0.42596467961385587 1.5435344720799113
1.3978777249794812 0.10898414799852865 0.4787606304021337 1.5537736249373426
1.4613274327468244 0.10898414799852865 0.3773612721424525 1.4747617485791849
1.5276571244668562 0.10898414799852865 0.5690768070435814 1.4788258560722254
1.5969975226891286 0.10898414799852865 0.5470304712424361 1.4947485517430983
1.6694852834632576 0.10898414799852865 0.5273941440282972 1.5214625073099164
1.7452632656606484 0.10898414799852865 0.4473559306766739 1.476836345883994
1.824480812520745 0.10898414799852865 0.42390421103555515 1.6347208943592788
1.907294045976672 0.10898414799852865 0.6261448616660773 1.410591003215754
1.9938661743403239 0.10898414799852865 0.4858425033801482 1.5132655867890477
2.084367813953289 0.10898414799852865 0.42221529318660006 1.5228839901336828
2.178977325437517 0.10898414799852865 0.4080515748076017 1.5594332974498668
2.2778811652084143 0.10898414799852865 0.657350318236932 1.5678783924001878
2.3812742529431303 0.10898414799852865 0.5912532131976054 1.3850524287125459
2.4893603557282353 0.10898414799852865 0.43425908346149666 1.4957503043904348
2.6023524896438714 0.10898414799852865 0.5497778457659175 1.5926860946117878
2.720473339575825 0.10898414799852865 0.5074236897295795 1.5019997653860264
2.8439556980828735 0.10898414799852865 0.4823243464803578 1.481152525348587
2.9730429241843397 0.10898414799852865 0.5913701341168265 1.4933759676260707
3.107989422972017 0.10898414799852865 0.6342068122286197 1.4257765064047496
3.2490611469917 0.10898414799852865 0.5337346109913665 1.4775040346351682
3.396536120382436 0.10898414799852865 0.43206875519818577 1.4628542528858566
3.550704986806468 0.10898414799852865 0.5601807509034014 1.4444346543527304
3.7118715822497332 0.10898414799852865 0.5186478361101761 1.474416235217627
3.8803535338217907 0.10898414799852865 0.5332324104606533 1.563547154905616
4.056482885735302 0.10898414799852865 0.42210567312007274 1.4953013433705482
4.240606753698727 0.10898414799852865 0.49524601115796707 1.4558317988931384
4.433088009011924 0.10898414799852865 0.45571880827826067 1.5063942709973719
4.634305993712872 0.10898414799852865 0.5575097545951362 1.492086193586573
4.844657268184927 0.10898414799852865 0.5531595177754162 1.5163519565501318
5.064556392697968 0.10898414799852865 0.5258095252982726 1.4937384626378822
5.294436744423749 0.10898414799852865 0.46637518388417737 1.4750438943851267
5.534751371535576 0.10898414799852865 0.5037829176787278 1.4658591436270478
5.785973886075598 0.10898414799852865 0.48086750811133294 1.4964102990670511
6.048599397349387 0.10898414799852865 0.5370504060538861 1.5078878668559734
6.323145487687282 0.10898414799852865 0.5204036869286779 1.4988151104809682
6.6101532324956045 0.10898414799852865 0.518767385556584 1.4905460671358162
6.910188266608022 0.10898414799852865 0.47852951276200273 1.4908276573819856
7.223841899038598 0.10898414799852865 0.5070005840731817 1.4897457910731218
7.551732278333553 0.10898414799852865 0.5075192695683519 1.5035814427545333
7.894505610818346 0.10898414799852865 0.49323606561943234 1.4851659684028198
8.252837434141036 0.10898414799852865 0.5046759767081486 1.502746785802666
8.62743394862182 0.10898414799852865 0.503313793211377 1.4949785477888544
9.019033409032527 0.10898414799852865 0.4936736563828472 1.5039282923395634
9.428407579549061 0.10898414799852865 0.497682147439359 1.4936199941644417
9.856363254744167 0.10898414799852865 0.5063453011079113 1.496470570736334
10.30374384961807 0.10898414799852865 0.502771932012168 1.5010850423221624
10.771431061800685 0.10898414799852865 0.4983306424338385 1.4959512466936982
11.260346609201207 0.10898414799852865 0.5078005486900414 1.4948899528150497
11.771454046529671 0.10898414799852865 0.4997297653072734 1.496416332517533
12.305760664270492 0.10898414799852865 0.506471392229638 1.490194121515886
12.864319473850417 0.10898414799852865 0.5036796757338984 1.4917029381163136
13.448231282913348 0.10898414799852865 0.4975868130144019 1.495132667525003
14.058646864791958 0.10898414799852865 0.4945951769210618 1.4982107476060555
14.696769226451611 0.10898414799852865 0.5052158331667345 1.4959812757196018
15.36385597937639 0.10898414799852865 0.4986770168473659 1.4987268313299666
16.06122181806968 0.10898414799852865 0.5006172184731703 1.4978355214229988
16.79024111105394 0.10898414799852865 0.5003459646379929 1.495239498488354
17.552350609476093 0.10898414799852865 0.5012152111079671 1.4940286230775324
18.349052278656462 0.10898414799852865 0.5014267157332963 1.4965334038374787
19.18191625816192 0.10898414799852865 0.5014015889331197 1.4970937423750286
20.052583956236795 0.10898414799852865 0.5059603100402895 1.4956373636623064
20.962771284690017 0.10898414799852865 0.5030246582725635 1.4956840846670794
21.914272040613977 0.10898414799852865 0.5055368348235278 1.4956931478337112
22.908961441599626 0.10898414799852865 0.5026696300734291 1.4946343101791668
23.948799821415108 0.10898414799852865 0.5039922652044639 1.4949169395289639
25.035836493431397 0.10898414799852865 0.5027871049501984 1.4955812292496466
26.17221378940879 0.10898414799852865 0.5020118658457585 1.4948854894737877
27.360171281604167 0.10898414799852865 0.503300338458161 1.4967838362099455
28.602050196519798 0.10898414799852865 0.5032515339857588 1.4960569700038415
29.900298028992204 0.10898414799852865 0.5028337776537557 1.4957577487859353
31.25747336571479 0.10898414799852865 0.5036473318521759 1.4964634395098857
32.67625092770022 0.10898414799852865 0.5029303608795843 1.495697725048824
34.159426841620295 0.10898414799852865 0.5031616462777935 1.4957779333544838
0.42165151300858994 0.11877544514965195 0.4941920039999175 1.4833747122446748
0.44079028659513225 0.11877544514965195 0.5068408082235876 1.4901074920831419
0.46079776963271707 0.11877544514965195 0.4988409313059669 1.4993236349478534
0.48171339286683695 0.11877544514965195 0.5076285903111848 1.4869116058714693
0.5035783768055895 0.11877544514965195 0.5002849885900924 1.5008241926941608
0.5264358129570502 0.11877544514965195 0.507877135440712 1.4889184748668285
0.5503307487540127 0.11877544514965195 0.4941940448541017 1.508203837264527
0.5753102763334637 0.11877544514965195 0.48930919607716905 1.511302913824748
0.6014236253457628 0.11877544514965195 0.5079051324612989 1.508177781114329
0.628722259976431 0.11877544514965195 0.5077468060137167 1.4967680252863746
0.6572599803717638 0.11877544514965195 0.5020074226404505 1.4875692533831697
0.687093028668152 0.11877544514965195 0.5093095775563993 1.5059110945481886
0.71828019983408 0.11877544514965195 0.5108515947929434 1.4958724649782158
0.7508829575432424 0.11877544514965195 0.49485969738989366 1.4838203523665838
0.7849655553071466 0.11877544514965195 0.508843981891282 1.506570008666794
0.8205951631059258 0.11877544514965195 0.5030635825149138 1.501750276194565
0.8578419997669297 0.11877544514965195 0.5009350933769995 1.4830372945739525
0.8967794713519812 0.11877544514965195 0.49804536343618017 1.4909355966116005
0.9374843158260363 0.11877544514965195 0.48144856574456873 1.493325592773847
0.980036754292357 0.11877544514965195 0.4890705967042236 1.474761889068362
1.0245206490922534 0.11877544514965195 0.5021857150569673 1.5027713060121841
1.071023669080977 0.11877544514965195 0.5077573304100541 1.5061207785660364
1.119637462405492 0.11877544514965195 0.5108456269563851 1.5017634987192756
1.1704578371246335 0.11877544514965195 0.4970950857346642 1.4867858299914483
1.2235849500276197 0.11877544514965195 0.5037340602181515 1.4994708314462837
1.2791235040230426 0.11877544514965195 0.4913991413278642 1.5204116723671541
1.3371829544873481 0.11877544514965195 0.5079189089926642 1.4943568227237805
1.3978777249794812 0.11877544514965195 0.5432441747791601 1.480188936132326
1.4613274327468244 0.11877544514965195 0.41830160295331 1.5155962722436471
1.5276571244668562 0.11877544514965195 0.5531358134081157 1.4405289173397229
1.5969975226891286 0.11877544514965195 0.5507629100741858 1.4571393612104502
1.6694852834632576 0.11877544514965195 0.5583826513928313 1.5360242352186675
1.7452632656606484 0.11877544514965195 0.602805908083099 1.4586491927214746
1.824480812520745 0.11877544514965195 0.5338556208972576 1.5282666467778316
1.907294045976672 0.11877544514965195 0.42503014042217835 1.475841381193434
1.9938661743403239 0.11877544514965195 0.3949108494738791 1.5613878609223293
2.084367813953289 0.11877544514965195 0.576436863386985 1.5666503612276088
2.178977325437517 0.11877544514965195 0.3844514373496599 1.6312355948530852
2.2778811652084143 0.11877544514965195 0.5335631645783863 1.421602387398889
2.3812742529431303 0.11877544514965195 0.5781958873132783 1.5948490601498286
2.4893603557282353 0.11877544514965195 0.46257751273766723 1.5256984763937362
2.6023524896438714 0.11877544514965195 0.4628137667327519 1.4252983176465936
2.720473339575825 0.11877544514965195 0.6705379778617979 1.469997385557941
2.8439556980828735 0.11877544514965195 0.5451752063220057 1.3968524222216088
2.9730429241843397 0.11877544514965195 0.5587426318477052 1.4851728180119181
3.107989422972017 0.11877544514965195 0.47422222921116575 1.5789451813341842
3.2490611469917 0.11877544514965195 0.503383991311275 1.4473162661411574
3.396536120382436 0.11877544514965195 0.5871357964328288 1.4531833520044772
3.550704986806468 0.11877544514965195 0.5080544680135604 1.4602326424215102
3.7118715822497332 0.11877544514965195 0.450941650373269 1.5509651285364194
3.8803535338217907 0.11877544514965195 0.4868558982744564 1.4830734911924615
4.056482885735302 0.11877544514965195 0.548147923489229 1.4878132002237123
4.240606753698727 0.11877544514965195 0.5411808488768475 1.5201181888292075
4.433088009011924 0.11877544514965195 0.46186437031987715 1.492060918299605
4.634305993712872 0.11877544514965195 0.4921744901797528 1.4999144398749071
4.844657268184927 0.11877544514965195 0.4809356128371966 1.4918144142003735
5.064556392697968 0.11877544514965195 0.5160624638861129 1.48635666249494
5.294436744423749 0.11877544514965195 0.45704629061218505 1.5096604982191284
5.534751371535576 0.11877544514965195 0.5265763355456987 1.5112211091317476
5.785973886075598 0.11877544514965195 0.4688369671310311 1.5263052951201304
6.048599397349387 0.11877544514965195 0.4737435745177828 1.4872369624869624
6.323145487687282 0.11877544514965195 0.5132967502526098 1.496365328235984
6.6101532324956045 0.11877544514965195 0.5114916719176466 1.4861311958109809
6.910188266608022 0.11877544514965195 0.5124118587063066 1.5112071496559032
7.223841899038598 0.11877544514965195 0.48659790651879453 1.491396350361566
7.551732278333553 0.11877544514965195 0.5159773676355184 1.498442326626237
7.894505610818346 0.11877544514965195 0.48482722988072346 1.499238788940514
8.252837434141036 0.11877544514965195 0.5145753051409341 1.4979984413659944
8.62743394862182 0.11877544514965195 0.49308824689501063 1.5128336024600928
9.019033409032527 0.11877544514965195 0.5041937586500895 1.4993614139691336
9.428407579549061 0.11877544514965195 0.5112546394079119 1.4867727063149705
9.856363254744167 0.11877544514965195 0.5041788561562617 1.4947527652162473
10.30374384961807 0.11877544514965195 0.5129916102450226 1.489967674872527
10.771431061800685 0.11877544514965195 0.49183588133635703 1.4920990936705643
11.260346609201207 0.11877544514965195 0.5057727782733691 1.497374666093731
11.771454046529671 0.11877544514965195 0.5017533783183139 1.4904728907519462
12.305760664270492 0.11877544514965195 0.5094483236696588 1.4987153214563196
12.864319473850417 0.11877544514965195 0.5046515187705118 1.4915882327515366
13.448231282913348 0.11877544514965195 0.5042866951982566 1.4972642658767286
14.058646864791958 0.11877544514965195 0.5072090670725159 1.498306909618063
14.696769226451611 0.11877544514965195 0.5009388845848171 1.4978195811799482
15.36385597937639 0.11877544514965195 0.5000516830339212 1.4983992155732802
16.06122181806968 0.11877544514965195 0.5025554502253393 1.4948752447958689
16.79024111105394 0.11877544514965195 0.5003510571850617 1.49600393147103
17.552350609476093 0.11877544514965195 0.5073847689983155 1.495736520075623
18.349052278656462 0.11877544514965195 0.5020612926441625 1.4962654644458924
19.18191625816192 0.11877544514965195 0.5016431564636074 1.4964411297347555
20.052583956236795 0.11877544514965195 0.5049191969874773 1.4958944954280986
20.962771284690017 0.11877544514965195 0.5027978781743059 1.4973978754405575
21.914272040613977 0.11877544514965195 0.5041486368424892 1.4950737025986132
22.908961441599626 0.11877544514965195 0.5027663586369517 1.4945918214128546
23.948799821415108 0.11877544514965195 0.5037252370913694 1.494470257347388
25.035836493431397 0.11877544514965195 0.5029485473798868 1.4954176344153791
26.17221378940879 0.11877544514965195 0.5025225304103983 1.4953564121854686
27.360171281604167 0.11877544514965195 0.5040772928134406 1.4968228377828714
28.602050196519798 0.11877544514965195 0.5025392262453552 1.4962178687503336
29.900298028992204 0.11877544514965195 0.5039015494545511 1.495841480481746
31.25747336571479 0.11877544514965195 0.5032668032437535 1.4967611697038423
32.67625092770022 0.11877544514965195 0.5032761969845243 1.4960880753901407
34.159426841620295 0.11877544514965195 0.5033542975411932 1.4953902785297872
0.42165151300858994 0.1294464069278079 0.5049632610181622 1.49381884954198
0.44079028659513225 0.1294464069278079 0.4970176192037328 1.4986075191298265
0.46079776963271707 0.1294464069278079 0.4953252813950245 1.5076682174904419
0.48171339286683695 0.1294464069278079 0.5193542355094207 1.5040029509660608
0.5035783768055895 0.1294464069278079 0.4937552079667646 1.4824188069224444
0.5264358129570502 0.1294464069278079 0.5071603742528377 1.4924627635702596
0.5503307487540127 0.1294464069278079 0.5128585468895119 1.4859944667035268
0.5753102763334637 0.1294464069278079 0.5022479248449482 1.4871538857204296
0.6014236253457628 0.1294464069278079 0.501947413485588 1.50721255576083
0.628722259976431 0.1294464069278079 0.5058422537547642 1.5039909285942406
0.6572599803717638 0.1294464069278079 0.5035658530629284 1.4981541964602156
0.687093028668152 0.1294464069278079 0.5059870232477678 1.4814863283141864
0.71828019983408 0.1294464069278079 0.5085896225758686 1.4982404415864217
0.7508829575432424 0.1294464069278079 0.49849136192344373 1.488085269498784
0.7849655553071466 0.1294464069278079 0.5036430867817601 1.4916634848679893
0.8205951631059258 0.1294464069278079 0.5222726622983505 1.4874927771732023
0.8578419997669297 0.1294464069278079 0.5103601126652137 1.5003060520309135
0.8967794713519812 0.1294464069278079 0.5216049370820566 1.4795510542202583
0.9374843158260363 0.1294464069278079 0.5134320918401916 1.4942872449090303
0.980036754292357 0.1294464069278079 0.5043824884846568 1.482988438370627
1.0245206490922534 0.1294464069278079 0.49779726486315523 1.478942797771401
1.071023669080977 0.1294464069278079 0.500222176245845 1.4923268196822774
1.119637462405492 0.1294464069278079 0.5017598872094471 1.4958153537098475
1.1704578371246335 0.1294464069278079 0.5108903963259952 1.4994808574411558
1.2235849500276197 0.1294464069278079 0.5215791644048811 1.4922041084581306
1.2791235040230426 0.1294464069278079 0.5163094153954888 1.4776369530804372
1.3371829544873481 0.1294464069278079 0.449917707913877 1.5566859619507694
1.3978777249794812 0.1294464069278079 0.4711441770000361 1.5404587868365152
1.4613274327468244 0.1294464069278079 0.6094526323912233 1.579496439886706
1.5276571244668562 0.1294464069278079 0.5574428532504709 1.4790941492781529
1.5969975226891286 0.1294464069278079 0.6462586720952284 1.5106039714837627
1.6694852834632576 0.1294464069278079 0.4553582637880526 1.566197846497469
1.7452632656606484 0.1294464069278079 0.5484033465334888 1.450819472894517
1.824480812520745 0.1294464069278079 0.5949310625548048 1.5187687359968267
1.907294045976672 0.1294464069278079 0.5235026766094085 1.5951157988039013
1.9938661743403239 0.1294464069278079 0.528622845087575 1.4625956427428346
2.084367813953289 0.1294464069278079 0.43737479904287807 1.5217827110348923
2.178977325437517 0.1294464069278079 0.43151420839273197 1.4863698267703156
2.2778811652084143 0.1294464069278079 0.3219073547634186 1.362122925887412
2.3812742529431303 0.1294464069278079 0.5931226848659628 1.5478515391234415
2.4893603557282353 0.1294464069278079 0.36706956611950303 1.6246003281719597
2.6023524896438714 0.1294464069278079 0.4123161289039736 1.4075938188885642
2.720473339575825 0.1294464069278079 0.573123582199203 1.5908005817056359
2.8439556980828735 0.1294464069278079 0.3935946226318507 1.487394377501916
2.9730429241843397 0.1294464069278079 0.505040361441836 1.4023137749977712
3.107989422972017 0.1294464069278079 0.4253408369279778 1.42648839217815
3.2490611469917 0.1294464069278079 0.4154833417906033 1.554168297513697
3.396536120382436 0.1294464069278079 0.5392680224477242 1.530043697967217
3.550704986806468 0.1294464069278079 0.5642482254971157 1.4746821416174853
3.7118715822497332 0.1294464069278079 0.5118468712278448 1.5362343196002421
3.8803535338217907 0.1294464069278079 0.5317435104996914 1.5081180336326938
4.056482885735302 0.1294464069278079 0.5488642982773926 1.4712093239337016
4.240606753698727 0.1294464069278079 0.5778588956756993 1.5111088504046488
4.433088009011924 0.1294464069278079 0.4408866668420117 1.4436965232406318
4.634305993712872 0.1294464069278079 0.46007060081316375 1.5299245084087816
4.844657268184927 0.1294464069278079 0.5356933728362689 1.5038437026107414
5.064556392697968 0.1294464069278079 0.47845258242517674 1.484580857571857
5.294436744423749 0.1294464069278079 0.4910423419880191 1.5227641625661255
5.534751371535576 0.1294464069278079 0.4431228853139228 1.4959618130910353
5.785973886075598 0.1294464069278079 0.4970474178915769 1.4698291982195633
6.048599397349387 0.1294464069278079 0.48293082500610135 1.5061619043723355
6.323145487687282 0.1294464069278079 0.5209515142588128 1.4866783343831975
6.6101532324956045 0.1294464069278079 0.5261877806791475 1.4960551373757984
6.910188266608022 0.1294464069278079 0.5075748472971406 1.5079327130974232
7.223841899038598 0.1294464069278079 0.4926273503054669 1.4987417050838765
7.551732278333553 0.1294464069278079 0.49774411005499286 1.501748166819703
7.894505610818346 0.1294464069278079 0.4863931817491278 1.4946907876923965
8.252837434141036 0.1294464069278079 0.516339321053413 1.4865275851906214
8.62743394862182 0.1294464069278079 0.5055123069346392 1.4945869188952616
9.019033409032527 0.1294464069278079 0.5010156495975356 1.4951045070854678
9.428407579549061 0.1294464069278079 0.49765846121506213 1.5056556579102238
9.856363254744167 0.1294464069278079 0.5017736691688299 1.486680933964725
10.30374384961807 0.1294464069278079 0.5053300984345213 1.498375308266504
10.771431061800685 0.1294464069278079 0.4948134565873109 1.4994727554351908
11.260346609201207 0.1294464069278079 0.5058369681290306 1.4967401664306725
11.771454046529671 0.1294464069278079 0.4905070031256584 1.4965601471056569
12.305760664270492 0.1294464069278079 0.4991374695803694 1.5018584394042533
12.864319473850417 0.1294464069278079 0.506204327492518 1.4955584805555793
13.448231282913348 0.1294464069278079 0.5061136116239551 1.494533936167541
14.058646864791958 0.1294464069278079 0.5096493000806281 1.4940791853140054
14.696769226451611 0.1294464069278079 0.5027060351905515 1.4989150257792687
15.36385597937639 0.1294464069278079 0.4985681882555453 1.5015322137751062
16.06122181806968 0.1294464069278079 0.5071954921644152 1.4955626492766103
16.79024111105394 0.1294464069278079 0.5073122050401166 1.4968132423321576
17.552350609476093 0.1294464069278079 0.503795664370343 1.4959030537605098
18.349052278656462 0.1294464069278079 0.5023409730715418 1.4977349571528915
19.18191625816192 0.1294464069278079 0.502283666303398 1.4923577824718623
20.052583956236795 0.1294464069278079 0.49943507655108205 1.4949875468833629
20.962771284690017 0.1294464069278079 0.5052725074387405 1.4949510049021113
21.914272040613977 0.1294464069278079 0.5043680781499107 1.4976113972257632
22.908961441599626 0.1294464069278079 0.5019329534684327 1.4969254061896544
23.948799821415108 0.1294464069278079 0.5046408633300805 1.4964001717273252
25.035836493431397 0.1294464069278079 0.5039270859914471 1.4942956416729019
26.17221378940879 0.1294464069278079 0.5039216947321652 1.4950999721428126
27.360171281604167 0.1294464069278079 0.5042865314237732 1.4961601266215103
28.602050196519798 0.1294464069278079 0.5042747996943225 1.494419885454695
29.900298028992204 0.1294464069278079 0.5019095727746943 1.4955084868393596
31.25747336571479 0.1294464069278079 0.5030794474857249 1.4959949183101453
32.67625092770022 0.1294464069278079 0.5020923024885218 1.4964456718250796
34.159426841620295 0.1294464069278079 0.5032615170860371 1.4964708055508946
0.42165151300858994 0.1410760637049798 0.499526232686198 1.4856294146734605
0.44079028659513225 0.1410760637049798 0.5171454981540531 1.4909701279699497
0.46079776963271707 0.1410760637049798 0.5164092648269909 1.4868962177657505
0.48171339286683695 0.1410760637049798 0.5189922274509178 1.5055951052401393
0.5035783768055895 0.1410760637049798 0.5024291445459936 1.496832379623825
0.5264358129570502 0.1410760637049798 0.4970261773304687 1.4924924424985702
0.5503307487540127 0.1410760637049798 0.49179114981941346 1.5034409022366564
0.5753102763334637 0.1410760637049798 0.5038593011127548 1.4779506604629455
0.6014236253457628 0.1410760637049798 0.5060606086956794 1.4869781703884077
0.628722259976431 0.1410760637049798 0.5033412964864975 1.4856243483880065
0.6572599803717638 0.1410760637049798 0.49362257169061147 1.5176925865743869
0.687093028668152 0.1410760637049798 0.508811822258506 1.5093833662536373
