Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-06-04T13:36:46.633,1,0.005628750033739332,-0.2571555819738446,FoVF,0.19816613974851394,0.7188891477787411,2458639.064240244
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-10-19T07:28:54.306,2,0.0025781703708456765,2.6017395724225887,FoVP,0.7090166340222599,0.7131086744091414,2458775.812508414
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-10-19T09:15:28.515,6,-0.002835543058844653,2.6018102309384026,FoVF,0.7087921194073576,0.7134015104940927,2458775.8865227117
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-11-23T16:53:21.268,6,-0.0024383753978485115,-2.4521452448386536,FoVF,-0.4847365679383719,0.7042969057620528,2458811.207789295
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-11-23T21:07:01.327,1,0.004477402640959843,-2.4632883065249445,FoVP,-0.47667531360546506,0.7078860358267957,2458811.383961976
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-12-06T05:09:12.785,2,0.0052098300211641455,2.9323518796987265,FoVF,0.15505920600587725,0.7097194132187611,2458823.719759962
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-12-06T09:22:52.910,3,-1.6938676813756025E-4,2.9203299598481514,FoVP,0.16216465142482442,0.7060417536164991,2458823.895931053
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2019-12-06T11:09:27.096,6,-0.002457750616204094,2.9152920102181272,FoVF,0.1651221567260367,0.7044764251881903,2458823.9699429763
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-03T05:08:14.143,7,-0.006710704479245362,0.2760818108237475,FoVP,0.1334225614752662,0.7044970435721312,2458911.719181599
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-03T11:08:27.973,7,-0.0059307901345397,0.25762147836244487,FoVP,0.14562052988291632,0.7050890995699538,2458911.969324683
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-03T17:08:41.842,7,-0.005472361733844332,0.23915273716480165,FoVP,0.15788931222840744,0.7054550051583125,2458912.219468144
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-03T23:08:55.730,6,-0.005341340350099811,0.22068112751047128,FoVP,0.17022062253335488,0.7055932212938669,2458912.469611746
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-04T05:09:09.616,7,-0.0055434952340924415,0.20221250433552518,FoVP,0.18260592090618039,0.7055025953341993,2458912.719755247
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-04T11:09:23.478,7,-0.0060844304586407,0.18375303286238157,FoVP,0.1950364551733914,0.7051824306198234,2458912.9698984018
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-03-04T17:09:37.295,7,-0.006969566779130376,0.16530917999853237,FoVP,0.20750330729279737,0.7046324972736601,2458913.2200409626
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-05-23T20:52:26.877,2,0.002076618178416223,-0.4904453680387302,FoVP,0.46304618640071316,0.7223926705302257,2458993.3676217617
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-05-23T22:39:01.077,5,-8.219659574707142E-4,-0.4860814843332695,FoVF,0.4592496879826427,0.7240358574226607,2458993.4416227816
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-06-03T21:05:49.131,3,2.4145632932478142E-4,0.2511752190151709,FoVP,-0.1771147185223296,0.7269744719347603,2459004.3760848236
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-06-03T22:52:23.317,3,0.0027064405293293478,0.25577695179335214,FoVF,-0.18064084691364815,0.7252652397108438,2459004.4500865177
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-10-09T01:01:36.562,2,0.004961843959433954,-2.0965825466968937,FoVF,-0.6802284006060054,0.7102406839445219,2459131.5426364113
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-11-10T04:46:51.442,6,-0.004941420424318521,2.5624868862127355,FoVP,0.6296450437667879,0.7053038684687567,2459163.702159171
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-11-10T06:33:25.674,5,-1.1358550119815697E-4,2.56507823989485,FoVF,0.6272936642789987,0.7068274328205928,2459163.776173319
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-11-27T22:50:13.003,3,-1.3124712899544388E-4,-2.574804917495489,FoVP,-0.3925667076046918,0.7025225794306127,2459181.456016675
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2020-11-28T00:36:47.241,7,-0.00410489221593972,-2.570973548243892,FoVF,-0.39521651747590814,0.7001840650329353,2459181.5300298245
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-02T18:51:59.874,7,-0.0070051603435867926,0.5815308829165999,FoVP,-0.08115122302893175,0.7077463012509327,2459276.291288663
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T00:52:14.495,7,-0.005446211566890183,0.5999482609530622,FoVP,-0.09597890828871163,0.7088934215931454,2459276.541441127
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T06:52:29.032,6,-0.004336799107577161,0.6183956338788273,FoVP,-0.11089507490718258,0.7097166925533779,2459276.791592541
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T08:39:03.321,7,-0.0040958084854014944,0.6238571815324796,FoVF,-0.11532260696192927,0.7098978440129684,2459276.8655955144
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T14:39:17.792,7,-0.003579339410211579,0.6423274965758787,FoVF,-0.13033165066514163,0.7102985050004414,2459277.1157460576
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T18:52:57.969,5,-0.0034943210028579607,0.6553372283829482,FoVP,-0.1409339969473922,0.710384264403869,2459277.2918935404
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-03T20:39:32.244,7,-0.0035279030324608398,0.6608025828913993,FoVF,-0.1453949661748624,0.710371849986561,2459277.365896316
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-04T00:53:12.426,6,-0.003773943444408698,0.6738086274475309,FoVP,-0.1560262166936692,0.7102270506654456,2459277.5420438033
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-04T02:39:46.708,7,-0.003947444608332643,0.6792706512846456,FoVF,-0.16049700746481257,0.710117848980264,2459277.6160466317
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-04T06:53:26.916,6,-0.004528410692475189,0.6922644423829267,FoVP,-0.1711460738592014,0.7097430392243825,2459277.7921943674
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-04T08:40:01.214,7,-0.004843373606137372,0.6977194752438699,FoVF,-0.17562200522261232,0.7095374241041466,2459277.8661973514
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-03-04T12:53:41.469,7,-0.005762736117095728,0.7106921620209132,FoVP,-0.18627771768631968,0.7089338406860725,2459278.0423455806
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-05-22T07:26:04.417,2,0.005208749740620058,0.6857926222649444,FoVF,-0.49261653491027496,0.725787958307302,2459356.8077934105
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-05-22T11:39:44.507,4,-0.0013097577327451752,0.6751522343116723,FoVP,-0.4846989346072182,0.7293049878101815,2459356.9839374544
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-05-22T13:26:18.675,7,-0.003992498316596457,0.6706485896177148,FoVF,-0.4813472307505086,0.730771084087519,2459357.0579379876
