Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2014-09-16T10:32:28.678,4,0.000489066649535362,-2.39539150218898,FoVF,-0.718322457742343,0.718966014210084,2456916.94046055
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2014-09-26T12:03:13.213,7,-0.00586835354652135,2.43405259513577,FoVP,0.693612542525364,0.716591900608946,2456927.00429145
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2014-09-26T13:49:47.450,5,-0.00101465046065139,2.43629112409194,FoVF,0.692388667923339,0.717467489074119,2456927.07830473
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2014-10-22T06:00:07.625,3,7.62796794107809e-05,-2.17673063524829,FoVP,-0.494823432070705,0.711738110311901,2456952.75403075
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2014-10-22T07:46:41.859,7,-0.00360502952867561,-2.17274713693305,FoVF,-0.49665861494586,0.709838017829111,2456952.82804283
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-02-17T01:34:34.215,7,-0.00386019592100078,-1.03478624372318,FoVF,0.631173269160679,0.703172580207651,2457070.56846582
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-03-19T13:12:35.828,2,0.00473762716961315,0.792723015078569,FoVF,-0.699727049202861,0.70702106749132,2457101.05072735
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-04-10T23:21:44.600,7,-0.00660426965531131,-0.420576631466888,FoVP,0.574545690977283,0.714466853342026,2457123.47200168
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-04-11T01:08:18.779,6,-0.00170177388483881,-0.422723208065555,FoVF,0.576452051984644,0.712413043428019,2457123.54600309
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-07-19T14:12:56.662,2,0.00160621581650815,2.75569181866255,FoVP,-0.263367026736107,0.72717827477745,2457223.08941793
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-07-19T15:59:30.873,5,-0.00129153124578038,2.75137129332522,FoVF,-0.259492128373514,0.729135498638102,2457223.16342856
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-07-30T14:20:01.271,4,-0.000501297860193682,2.03023182630568,FoVP,0.442509606030041,0.727121051192043,2457234.09492237
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-07-30T16:06:35.496,3,0.00271013199985609,2.02612579354663,FoVF,0.446505051896963,0.72526591245456,2457234.16893398
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-09-08T15:13:29.482,1,0.00564333778137112,-2.47480626821442,FoVF,-0.717890269071549,0.721527373274848,2457274.13498014
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-09-08T19:27:09.502,7,-0.00693580308798772,-2.47410655858097,FoVP,-0.717240479645421,0.722351019885189,2457274.31115215
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-10-12T01:04:00.182,4,-0.000939814650768435,2.66988959032591,FoVP,0.601294005821851,0.713731816797548,2457307.54770366
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-10-12T02:50:34.380,3,0.00285484185620712,2.67372032433427,FoVF,0.598911264212733,0.715200564559789,2457307.62171593
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-11-01T19:10:01.946,1,0.00343582378336281,-2.17961992970117,FoVP,-0.346494198934916,0.713105382408435,2457328.30321534
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-11-01T20:56:36.123,4,0.000669606071253125,-2.17491916858928,FoVF,-0.348746195479773,0.711379059027092,2457328.37722599
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2015-11-02T01:10:16.243,7,-0.0059551599800845,-2.16375271715426,FoVP,-0.35406467046043,0.707251475950563,2457328.55339426
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T01:19:18.156,7,-0.00617657979494929,-0.788640995194363,FoVP,-0.0500901281347598,0.695303312889376,2457398.56017275
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T07:19:32.731,6,-0.00459923546356392,-0.769928481814769,FoVP,-0.0596693758086462,0.696358532205208,2457398.81033107
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T09:06:07.024,7,-0.004167258647614,-0.764389975392457,FoVF,-0.0625161142440067,0.696645840879576,2457398.884336
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T13:19:47.211,5,-0.00320353026158871,-0.751202109815576,FoVP,-0.0693151994957468,0.697283555937727,2457399.0604882
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T15:06:21.478,6,-0.00282597728344088,-0.745659784067403,FoVF,-0.0721811300640254,0.697531946958908,2457399.13449281
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T19:20:01.607,5,-0.00199306321311665,-0.732463369645908,FoVP,-0.0790249344153862,0.698076308605774,2457399.31064428
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-11T21:06:35.851,6,-0.00167100258115748,-0.72691768756931,FoVF,-0.0819092369802459,0.698285183787315,2457399.38464861
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T01:20:15.931,4,-0.000971452431790611,-0.713713867300172,FoVP,-0.088795750825277,0.698734799148316,2457399.56079945
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T03:06:50.156,5,-0.000705957710985772,-0.708165326385383,FoVF,-0.0916975573572299,0.698903586837101,2457399.63480354
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T07:20:30.195,3,-0.000142332014689851,-0.694955325899046,FoVP,-0.0986246591648187,0.699257129020751,2457399.81095385
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T09:07:04.405,5,6.55191165712064e-05,-0.689404458563849,FoVF,-0.101543055367386,0.699385286538971,2457399.88495774
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T13:20:44.412,3,0.000490651191953197,-0.676189587096822,FoVP,-0.1085085154649,0.699641500637833,2457400.06110763
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T15:07:18.610,4,0.000639777922438498,-0.670636961068663,FoVF,-0.11144254268786,0.69972851675997,2457400.13511136
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T19:20:58.594,3,0.000923840956528491,-0.657418612306312,FoVP,-0.118444028464395,0.699886225666272,2457400.31126093
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-12T21:07:32.785,4,0.0010131603618212,-0.651864830947651,FoVF,-0.121392685925322,0.699931623108158,2457400.38526455
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-13T01:21:12.755,3,0.00115357515438157,-0.638644483731047,FoVP,-0.128427767413592,0.699989733479878,2457400.5614139
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-13T03:07:46.942,4,0.00118200325461928,-0.633090186307332,FoVF,-0.131390014727247,0.699993071400637,2457400.63541745
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-13T07:21:26.908,3,0.00117618938855629,-0.619869405199126,FoVP,-0.138456170996644,0.699950579618182,2457400.8115667
HD35850,1.42715306250436,-0.207710984640372,05:27:04.763,-11:54:03.466,2016-01-13T09:08:01.095,4,0.00114264224412672,-0.6143152670859,FoVF,-0.141430931018264,0.699911456119476,2457400.88557023
