TBJD PDCSAP ePDCSAP
1.354153334141927644e+03 3.315936328125000000e+04 2.233445358276367188e+01
1.354154723058414902e+03 3.313482031250000000e+04 2.233009147644042969e+01
1.354156111975368049e+03 3.316667968750000000e+04 2.234026527404785156e+01
1.354157500891856444e+03 3.316190625000000000e+04 2.233838081359863281e+01
1.354158889808345066e+03 3.313880468750000000e+04 2.233638763427734375e+01
1.354160278724832779e+03 3.314817187500000000e+04 2.233506584167480469e+01
1.354161667641319809e+03 3.312358593750000000e+04 2.233269119262695312e+01
1.354163056558273865e+03 3.310652343750000000e+04 2.232316970825195312e+01
1.354164445474762488e+03 3.314746484375000000e+04 2.234239959716796875e+01
1.354165834391250200e+03 3.312358984375000000e+04 2.233211708068847656e+01
1.354167223307738141e+03 3.316330859375000000e+04 2.233847999572753906e+01
1.354168612224225626e+03 3.314276562500000000e+04 2.233960533142089844e+01
1.354170001140714248e+03 3.316880859375000000e+04 2.234434127807617188e+01
1.354171390057202871e+03 3.321725781250000000e+04 2.235599517822265625e+01
1.354172778973689901e+03 3.315087109375000000e+04 2.234324455261230469e+01
1.354174167890177614e+03 3.312296875000000000e+04 2.233334732055664062e+01
1.354175556806666236e+03 3.313380468750000000e+04 2.233635520935058594e+01
1.354176945723153722e+03 3.308769531250000000e+04 2.232667541503906250e+01
1.354178334639642117e+03 3.314758593750000000e+04 2.233289909362792969e+01
1.354179723556130057e+03 3.316292968750000000e+04 2.234629058837890625e+01
1.354181112472617997e+03 3.311409375000000000e+04 2.233177757263183594e+01
1.354182501389106392e+03 3.317394140625000000e+04 2.234484672546386719e+01
1.354183890305593877e+03 3.313733593750000000e+04 2.233781623840332031e+01
1.354185279222082499e+03 3.314583203125000000e+04 2.234673881530761719e+01
1.354186668138570212e+03 3.311791406250000000e+04 2.233402061462402344e+01
1.354188057055057243e+03 3.314146484375000000e+04 2.234080696105957031e+01
1.354189445971545865e+03 3.314819140625000000e+04 2.234037780761718750e+01
1.354190834888034487e+03 3.316134375000000000e+04 2.235076904296875000e+01
1.354192223804056312e+03 3.316553125000000000e+04 2.234899520874023438e+01
1.354193612720544252e+03 3.318086328125000000e+04 2.235208129882812500e+01
1.354195001637031964e+03 3.315394531250000000e+04 2.234501647949218750e+01
1.354196390553520587e+03 3.311053906250000000e+04 2.233566093444824219e+01
1.354197779470008982e+03 3.307095703125000000e+04 2.232389831542968750e+01
1.354199168386030351e+03 3.313605468750000000e+04 2.233670616149902344e+01
1.354200557302518064e+03 3.317204296875000000e+04 2.235067939758300781e+01
1.354201946219006686e+03 3.311809375000000000e+04 2.233299255371093750e+01
1.354203335135029420e+03 3.317014843750000000e+04 2.234632110595703125e+01
1.354204724051516905e+03 3.316944531250000000e+04 2.234922981262207031e+01
1.354206112968004163e+03 3.314630078125000000e+04 2.234131050109863281e+01
1.354207501884027124e+03 3.312718359375000000e+04 2.234239387512207031e+01
1.354208890800515519e+03 3.316661718750000000e+04 2.234776878356933594e+01
1.354210279717003004e+03 3.314500781250000000e+04 2.234192466735839844e+01
1.354211668633025283e+03 3.309043750000000000e+04 2.232871818542480469e+01
1.354213057549513223e+03 3.311630468750000000e+04 2.233634185791015625e+01
1.354214446465535957e+03 3.314991015625000000e+04 2.234626579284667969e+01
1.354215835382024352e+03 3.313597656250000000e+04 2.233836174011230469e+01
1.354217224298045721e+03 3.311694921875000000e+04 2.233303642272949219e+01
1.354218613214533661e+03 3.317264062500000000e+04 2.235059165954589844e+01
1.354220002130556395e+03 3.312357421875000000e+04 2.233857727050781250e+01
1.354221391047044108e+03 3.311900390625000000e+04 2.233916091918945312e+01
1.354222779963067069e+03 3.313189062500000000e+04 2.234073257446289062e+01
1.354224168879554554e+03 3.311264062500000000e+04 2.233226013183593750e+01
1.354225557795576833e+03 3.315889062500000000e+04 2.234286499023437500e+01
1.354226946712065228e+03 3.313296875000000000e+04 2.234222412109375000e+01
1.354228335628087507e+03 3.315550000000000000e+04 2.234319496154785156e+01
1.354229724544109331e+03 3.317340625000000000e+04 2.235355758666992188e+01
1.354231113460597271e+03 3.313888281250000000e+04 2.233970260620117188e+01
1.354232502376619323e+03 3.316405078125000000e+04 2.235060691833496094e+01
1.354233891293107945e+03 3.314110937500000000e+04 2.234915351867675781e+01
1.354235280209130678e+03 3.316769921875000000e+04 2.235185813903808594e+01
1.354236669125152730e+03 3.314294531250000000e+04 2.234684371948242188e+01
1.354238058041174781e+03 3.312878906250000000e+04 2.233942413330078125e+01
1.354239446957662722e+03 3.315742187500000000e+04 2.234677886962890625e+01
1.354240835873685455e+03 3.317511718750000000e+04 2.235189056396484375e+01
1.354242224789708189e+03 3.310869531250000000e+04 2.233619308471679688e+01
1.354243613705729558e+03 3.314821484375000000e+04 2.234451866149902344e+01
1.354245002622217498e+03 3.311807031250000000e+04 2.233982086181640625e+01
1.354246391538240232e+03 3.315545703125000000e+04 2.235002326965332031e+01
1.354247780454262966e+03 3.313270312500000000e+04 2.234288787841796875e+01
1.354249169370285244e+03 3.312496093750000000e+04 2.233875846862792969e+01
1.354250558286306614e+03 3.311255078125000000e+04 2.234288406372070312e+01
1.354251947202329347e+03 3.315375000000000000e+04 2.234684944152832031e+01
1.354253336118817742e+03 3.315361718750000000e+04 2.234403038024902344e+01
1.354254725034840021e+03 3.314763281250000000e+04 2.234654045104980469e+01
1.354256113950861845e+03 3.312604296875000000e+04 2.234895515441894531e+01
1.354257502866884124e+03 3.314672265625000000e+04 2.234365272521972656e+01
1.354258891782906858e+03 3.314501171875000000e+04 2.234471702575683594e+01
1.354260280698929591e+03 3.317759765625000000e+04 2.235504341125488281e+01
1.354261669614950961e+03 3.313791796875000000e+04 2.233927726745605469e+01
1.354263058530973240e+03 3.313561328125000000e+04 2.234961700439453125e+01
1.354264447446995973e+03 3.314392968750000000e+04 2.234536933898925781e+01
1.354265836363018252e+03 3.316066796875000000e+04 2.234436225891113281e+01
1.354267225279040986e+03 3.319728125000000000e+04 2.235769844055175781e+01
1.354268614195063037e+03 3.315916796875000000e+04 2.235116577148437500e+01
1.354270003111085089e+03 3.313914843750000000e+04 2.234314727783203125e+01
1.354271392027107822e+03 3.320044531250000000e+04 2.236314582824707031e+01
1.354272780942664440e+03 3.312940625000000000e+04 2.234874343872070312e+01
1.354274169858686719e+03 3.317327734375000000e+04 2.235435485839843750e+01
1.354275558774708543e+03 3.316534765625000000e+04 2.234853363037109375e+01
1.354276947690730822e+03 3.313458984375000000e+04 2.234668159484863281e+01
1.354278336606753555e+03 3.319292968750000000e+04 2.235507392883300781e+01
1.354279725522776289e+03 3.312376171875000000e+04 2.234151268005371094e+01
1.354281114438332907e+03 3.317600000000000000e+04 2.234763145446777344e+01
1.354282503354354731e+03 3.317162890625000000e+04 2.234803199768066406e+01
1.354283892270377009e+03 3.313872265625000000e+04 2.234914207458496094e+01
1.354285281186399743e+03 3.312672265625000000e+04 2.233752822875976562e+01
1.354286670101956361e+03 3.318630468750000000e+04 2.235423660278320312e+01
1.354288059017977730e+03 3.315429296875000000e+04 2.235088920593261719e+01
1.354289447934000464e+03 3.313585156250000000e+04 2.234618759155273438e+01
1.354290836850023197e+03 3.319203515625000000e+04 2.235624504089355469e+01
1.354292225765580270e+03 3.315569140625000000e+04 2.235033607482910156e+01
1.354293614681602548e+03 3.313657421875000000e+04 2.234476089477539062e+01
1.354295003597623918e+03 3.316514062500000000e+04 2.234504699707031250e+01
1.354296392513180990e+03 3.314912109375000000e+04 2.234480857849121094e+01
1.354297781429203724e+03 3.318994531250000000e+04 2.236079978942871094e+01
1.354299170344759659e+03 3.316812890625000000e+04 2.235236930847167969e+01
1.354300559260781711e+03 3.314432421875000000e+04 2.234881973266601562e+01
1.354301948176804444e+03 3.315544921875000000e+04 2.234802055358886719e+01
1.354303337092361517e+03 3.319056640625000000e+04 2.235536384582519531e+01
1.354304726008384478e+03 3.315833984375000000e+04 2.235152435302734375e+01
1.354306114923940413e+03 3.314193359375000000e+04 2.234552383422851562e+01
1.354307503839962237e+03 3.316040234375000000e+04 2.234903717041015625e+01
1.354308892755519310e+03 3.314141015625000000e+04 2.233812713623046875e+01
1.354310281671541588e+03 3.315275390625000000e+04 2.235168647766113281e+01
1.354311670587098661e+03 3.314800390625000000e+04 2.234317016601562500e+01
1.354313059502655278e+03 3.317924218750000000e+04 2.235588073730468750e+01
1.354314448418677330e+03 3.317214062500000000e+04 2.234820747375488281e+01
1.354315837334234629e+03 3.316738671875000000e+04 2.235011100769042969e+01
1.354317226250256454e+03 3.313530078125000000e+04 2.234220123291015625e+01
1.354318615165813071e+03 3.314601562500000000e+04 2.233557128906250000e+01
1.354320004081369461e+03 3.316887109375000000e+04 2.235334014892578125e+01
1.354321392997391513e+03 3.317762109375000000e+04 2.235029792785644531e+01
1.354322781912948585e+03 3.318315625000000000e+04 2.235572052001953125e+01
1.354324170828505657e+03 3.316561328125000000e+04 2.235012626647949219e+01
1.354325559744527936e+03 3.312560156250000000e+04 2.233738327026367188e+01
1.354326948660084554e+03 3.318778515625000000e+04 2.235549545288085938e+01
