TBJD PDCSAP ePDCSAP
1.325440327106602354e+03 5.850055625000000000e+05 8.367066192626953125e+01
1.325441715995919139e+03 5.851108125000000000e+05 8.367588806152343750e+01
1.325443104885468301e+03 5.851530000000000000e+05 8.368175506591796875e+01
1.325444493774785087e+03 5.847489375000000000e+05 8.365232849121093750e+01
1.325445882664334476e+03 5.850228750000000000e+05 8.367097473144531250e+01
1.325447271553651035e+03 5.849748750000000000e+05 8.367285919189453125e+01
1.325448660443200652e+03 5.849778750000000000e+05 8.367285156250000000e+01
1.325450049332516983e+03 5.849523125000000000e+05 8.367176055908203125e+01
1.325451438222067281e+03 5.850928750000000000e+05 8.368388366699218750e+01
1.325452827111383840e+03 5.848689375000000000e+05 8.365756988525390625e+01
1.325454216000932547e+03 5.848845000000000000e+05 8.366599273681640625e+01
1.325455604890249788e+03 5.849990625000000000e+05 8.367261505126953125e+01
1.325456993779799859e+03 5.850659375000000000e+05 8.368093872070312500e+01
1.325458382669115963e+03 5.849912500000000000e+05 8.367436981201171875e+01
1.325459771558665352e+03 5.849496875000000000e+05 8.366948699951171875e+01
1.325461160447982593e+03 5.849610000000000000e+05 8.367578125000000000e+01
1.325462549337531300e+03 5.849829375000000000e+05 8.366986083984375000e+01
1.325463938226848086e+03 5.850940000000000000e+05 8.368077087402343750e+01
1.325465327116398157e+03 5.849910625000000000e+05 8.366769409179687500e+01
1.325466716005714943e+03 5.848544375000000000e+05 8.366325378417968750e+01
1.325468104895264105e+03 5.848666875000000000e+05 8.366687774658203125e+01
1.325469493784580891e+03 5.849286250000000000e+05 8.366394042968750000e+01
1.325470882674130280e+03 5.850538125000000000e+05 8.367974853515625000e+01
1.325472271563679669e+03 5.850144375000000000e+05 8.367128753662109375e+01
1.325473660452996455e+03 5.848808750000000000e+05 8.366947174072265625e+01
1.325475049342546527e+03 5.850681875000000000e+05 8.368451690673828125e+01
1.325476438231862858e+03 5.848562500000000000e+05 8.366416168212890625e+01
1.325477827121412474e+03 5.848420625000000000e+05 8.367259979248046875e+01
1.325479216010729715e+03 5.849590625000000000e+05 8.366365051269531250e+01
1.325480604900278422e+03 5.850062500000000000e+05 8.367630004882812500e+01
1.325481993789828039e+03 5.851556250000000000e+05 8.368666839599609375e+01
1.325483382679145279e+03 5.849432500000000000e+05 8.367562103271484375e+01
1.325484771568693986e+03 5.852417500000000000e+05 8.369469451904296875e+01
1.325486160458010772e+03 5.849231250000000000e+05 8.367038726806640625e+01
1.325487549347560844e+03 5.850610000000000000e+05 8.368295288085937500e+01
1.325488938237110006e+03 5.849713750000000000e+05 8.367022705078125000e+01
1.325490327126426791e+03 5.849757500000000000e+05 8.367461395263671875e+01
1.325491716015976408e+03 5.848796875000000000e+05 8.366915893554687500e+01
1.325493104905526479e+03 5.851066875000000000e+05 8.368191528320312500e+01
1.325494493794842811e+03 5.849400625000000000e+05 8.367843627929687500e+01
1.325495882684391745e+03 5.850133125000000000e+05 8.367868041992187500e+01
1.325497271573942044e+03 5.850068750000000000e+05 8.368102264404296875e+01
1.325498660463258375e+03 5.850046875000000000e+05 8.368139648437500000e+01
1.325500049352807991e+03 5.850386250000000000e+05 8.368434906005859375e+01
1.325501438242358063e+03 5.850683750000000000e+05 8.368092346191406250e+01
1.325502827131673939e+03 5.849890000000000000e+05 8.367700195312500000e+01
1.325504216021223556e+03 5.850092500000000000e+05 8.368785095214843750e+01
1.325505604910773627e+03 5.850902500000000000e+05 8.368945312500000000e+01
1.325506993800089504e+03 5.849911875000000000e+05 8.368419647216796875e+01
1.325508382689638893e+03 5.849771250000000000e+05 8.367832946777343750e+01
1.325509771579189191e+03 5.849431250000000000e+05 8.367882537841796875e+01
1.325511160468506432e+03 5.849120000000000000e+05 8.367842102050781250e+01
1.325512549358055594e+03 5.849200625000000000e+05 8.367384338378906250e+01
1.325513938247604301e+03 5.849503125000000000e+05 8.367687988281250000e+01
1.325515327137154600e+03 5.851703750000000000e+05 8.369947814941406250e+01
1.325516716026471158e+03 5.850290625000000000e+05 8.368359375000000000e+01
1.325518104916019865e+03 5.848974375000000000e+05 8.367887115478515625e+01
1.325519493805569937e+03 5.849610000000000000e+05 8.368527221679687500e+01
1.325520882694886723e+03 5.851403750000000000e+05 8.369831848144531250e+01
1.325522271584436112e+03 5.850057500000000000e+05 8.369004821777343750e+01
1.325523660473986411e+03 5.850433750000000000e+05 8.369285583496093750e+01
1.325525049363535118e+03 5.849748125000000000e+05 8.368312835693359375e+01
1.325526438252851449e+03 5.850442500000000000e+05 8.368650817871093750e+01
1.325527827142401748e+03 5.851976875000000000e+05 8.369635009765625000e+01
1.325529216031951137e+03 5.850198125000000000e+05 8.368762207031250000e+01
1.325530604921500753e+03 5.849589375000000000e+05 8.368392181396484375e+01
1.325531993811049915e+03 5.848496250000000000e+05 8.367750549316406250e+01
1.325533382700366701e+03 5.851648750000000000e+05 8.370042419433593750e+01
1.325534771589916090e+03 5.850240625000000000e+05 8.369207763671875000e+01
1.325536160479465480e+03 5.849135000000000000e+05 8.368302917480468750e+01
1.325537549369015551e+03 5.850555000000000000e+05 8.369178009033203125e+01
1.325538938258565167e+03 5.851196875000000000e+05 8.369868469238281250e+01
1.325540327147881044e+03 5.849310000000000000e+05 8.368627929687500000e+01
1.325541716037431115e+03 5.850708125000000000e+05 8.369516754150390625e+01
1.325543104926980732e+03 5.850115625000000000e+05 8.368434906005859375e+01
1.325544493816529439e+03 5.851066250000000000e+05 8.369024658203125000e+01
1.325545882706079510e+03 5.849430625000000000e+05 8.368801116943359375e+01
1.325547271595396751e+03 5.849455625000000000e+05 8.368479156494140625e+01
1.325548660484946367e+03 5.850046875000000000e+05 8.368727111816406250e+01
1.325550049374495529e+03 5.849899375000000000e+05 8.368988037109375000e+01
1.325551438264045146e+03 5.850173125000000000e+05 8.368807983398437500e+01
1.325552827153594535e+03 5.849709375000000000e+05 8.368614196777343750e+01
1.325554216043143924e+03 5.849869375000000000e+05 8.369179534912109375e+01
1.325555604932693541e+03 5.850030000000000000e+05 8.369550323486328125e+01
1.325556993822009872e+03 5.848471250000000000e+05 8.368320465087890625e+01
1.325558382711559489e+03 5.849298125000000000e+05 8.368550872802734375e+01
1.325559771601109560e+03 5.850133125000000000e+05 8.368842315673828125e+01
1.325561160490659631e+03 5.852495625000000000e+05 8.370666503906250000e+01
1.325562549380208338e+03 5.850486250000000000e+05 8.370160675048828125e+01
1.325563938269757955e+03 5.850291875000000000e+05 8.369303131103515625e+01
1.325565327159308026e+03 5.849098750000000000e+05 8.368885040283203125e+01
1.325566716048856733e+03 5.851792500000000000e+05 8.370135498046875000e+01
1.325568104938406350e+03 5.850533125000000000e+05 8.369839477539062500e+01
1.325569493827723591e+03 5.849579375000000000e+05 8.368566894531250000e+01
1.325570882717272752e+03 5.850097500000000000e+05 8.368827819824218750e+01
1.325572271606822369e+03 5.850152500000000000e+05 8.369421386718750000e+01
1.325573660496371986e+03 5.850674375000000000e+05 8.370034790039062500e+01
1.325575049385921147e+03 5.851148750000000000e+05 8.369839477539062500e+01
1.325576438275470764e+03 5.850406875000000000e+05 8.369855499267578125e+01
1.325577827165019926e+03 5.849995000000000000e+05 8.369325256347656250e+01
