HJD mag emag
2638.60272 7.16543082208246 0.0243844734847424
2640.58404 7.06890920404145 0.0140244336463394
2640.60321 7.10914183396455 0.0221291227478635
2642.60107 7.17190884473369 0.0224692679127688
2645.53507 7.06678716625763 0.0168568874297059
2646.57866 7.15333359763046 0.0221197067154827
2647.5398 7.04361437784695 0.019311593811675
2649.57512 7.07787543207631 0.0199536304929174
2650.55078 7.11481575817514 0.014608598607895
2651.58026 7.16011352292599 0.0211647020685592
2653.59436 7.07631923803596 0.0220815579601185
2655.53551 7.06916913861951 0.0173381966188353
2659.5306 7.09559803095245 0.0144137168032334
2659.56815 7.14775694282658 0.0207443212636428
2663.56399 7.06313590173623 0.0218190778162185
2665.56391 7.13575932123393 0.02276985085882
2667.56335 7.17159542050907 0.0224696145361684
2670.53027 7.08372831251684 0.0208536584062774
2672.5356 7.14219925458043 0.0212544946042822
2674.53029 7.08909910690286 0.0205348523957201
2676.52856 7.06987619387028 0.0212751046625727
2678.53033 7.07163621729478 0.0196922018918287
2683.51799 7.09789426804117 0.0217806216984281
2687.518 7.08429684186095 0.0221088980869493
2783.84898 7.07484249504439 0.0196817028558804
2785.90612 7.10260037518912 0.0285573448287639
2790.91064 7.06168562957774 0.0213211832210835
2809.79391 7.08329530285589 0.0198868312498452
2818.94236 7.06973104613013 0.0212406993105568
2833.89274 7.07255916525417 0.0186702380544084
2839.85289 7.07248794698852 0.0435616127117313
2841.79123 7.07696625821537 0.0178527830859227
2844.81094 7.04537329733477 0.0185955819393606
2851.85105 7.05942474719248 0.0198688570440584
2854.70162 7.06974453765468 0.0175336580461151
2862.82648 7.07049923010806 0.0194423991433144
2871.81043 7.06017994734899 0.0148982388391279
2871.82164 7.08148265658891 0.0177268927585985
2874.72762 7.07796358151866 0.01959598618486
2883.69571 7.08080210581135 0.0191455453338514
2893.79115 7.1159380579652 0.0158257406811916
2894.86753 7.08942762954415 0.0162726871639588
2895.78235 7.13132583048106 0.0204365465896616
2897.79855 7.11501619107444 0.0203096645388976
2899.76092 7.06789827360258 0.0205055789776666
2902.72971 7.09575641128803 0.0204920837669467
2902.81914 7.0702719562493 0.0281582360791934
2907.77911 7.04580810975785 0.0252344835073675
2907.80197 7.05889390172208 0.0296990191879231
2912.80973 7.09336035375477 0.041833356109626
2916.71398 7.16675547910095 0.0207484317397038
2918.66114 7.07448651139515 0.018991470611924
2923.68676 7.06833556913457 0.0211113695596428
2926.68805 7.06797354014959 0.0196698361127931
2928.68145 7.09349070510385 0.0376810162472611
2929.82021 7.08499938631727 0.022681358553811
2931.77135 7.07585682285695 0.0211106078162875
2932.65804 7.10828297018688 0.0162726871639588
2933.73962 7.10411741100996 0.0212068867578092
2935.73444 7.12447131733809 0.021349095356807
2939.55504 7.08190285999716 0.0210745028098724
2940.78927 7.09464965194652 0.0227346084581008
2942.65553 7.06942113007012 0.021128853941546
2942.73864 7.07153172961354 0.0144543800294166
2945.61943 7.05028375830962 0.028476585852259
2949.65243 7.0739281497233 0.0143908949123636
2950.64789 7.06989940629129 0.0192689689211453
2951.66491 7.07353093207449 0.0154065885789915
2952.66854 7.07959172006144 0.0219297287239403
2954.6672 7.08074682479189 0.0215503160295275
2955.68557 7.06582798120718 0.0151722041664079
2958.66184 7.07141875657368 0.0183896164586508
2960.6605 7.06060007244279 0.027125501142424
2962.67287 7.07483721596113 0.0192233214810218
2964.53793 7.06796708451896 0.0173766026622002
2964.67817 7.07699614378872 0.0185675640403792
2966.55711 7.06057458371024 0.0151746437776604
2968.56741 7.07090457412954 0.0136948098315763
2968.68631 7.07892897138901 0.0193014831943419
2970.5636 7.05501008300561 0.0138343430997718
2971.52347 7.0773216069902 0.0201500419346051
2972.57642 7.06519717384607 0.0138768210234992
2973.54677 7.06905010216775 0.0204010506192006
2974.6001 7.07901877323413 0.0146743064537917
2975.57236 7.07358295181984 0.0224226411672666
2976.60748 7.07867919319618 0.0145658818872689
2977.59803 7.07545110646289 0.0210083084234464
2978.62633 7.07008667733351 0.0145205571301894
2979.61865 7.07855341434452 0.0204733981140188
2981.63532 7.06332034417734 0.0216819229068604
2983.55311 7.06843457028875 0.0151624331509984
2983.64898 7.06291013917271 0.0210668795880236
2985.56962 7.0669349068323 0.0139096641858808
2985.65833 7.05837524186029 0.0197751527979574
2987.59544 7.07452960352949 0.0143264432401767
2987.68455 7.07919872964614 0.0200105092396895
2990.59507 7.11762788365095 0.0215943399524625
2990.65154 7.07560960069331 0.0220575287799373
2992.60046 7.08011730484144 0.0142553386379275
2992.65218 7.0871899029119 0.0199662903388506
2995.58003 7.07584701097429 0.0193595105097765
2997.59497 7.05094384015267 0.0238462573432765
2997.59497 7.10022119426658 0.0238462573432765
2997.606 7.06607687193564 0.0203053482052416
3000.58305 7.06008946661021 0.01397401158869
3000.5944 7.0723541574763 0.0209291309905834
3006.60654 7.04671501452356 0.0265577163999842
3007.56271 7.07078067851915 0.0151614167469063
3008.62398 7.07757443027899 0.0202106634907921
3011.55312 7.08166559341857 0.0154128465847056
3011.58525 7.06028044986141 0.0235048978815268
3013.56264 7.07502868062198 0.0161428164530298
3013.59536 7.07870838861234 0.0211113819416476
3016.60729 7.07629705916859 0.0189848823851815
3018.52941 7.063379010134 0.0170491430123831
3019.56488 7.06193374345346 0.0222265350633968
3023.56649 7.07344156072737 0.0220266544875864
3028.56621 7.06813055211696 0.0200425050255461
3031.55079 7.07406152320535 0.02064089385156
3034.55896 7.08412993262095 0.0197750099903194
3039.53555 7.09026285814834 0.0217093263305175
3043.53399 7.06971939824597 0.0247902675898757
3047.52544 7.07420784348935 0.0217806216984281
3105.91998 7.07818428486099 0.0390615458908915
3130.89125 7.04919907280854 0.0438111333411197
3146.90854 7.07692229915819 0.0194953831289787
3182.89261 7.06933088015479 0.0211959990705461
3193.90802 7.06743467641076 0.0205814434544688
3211.9031 7.03140966742748 0.0169982466063988
3211.9186 7.08519966823136 0.0216455641002072
3356.58657 7.05279286337468 0.0238860718863884
3359.58984 7.06604792821442 0.0219848802690266
3386.59819 7.06934814126305 0.0260812001289823
3389.56625 7.06206972890742 0.0230644857249852
3390.52971 7.10706386806471 0.0203585336059101
3394.53037 7.02781933628412 0.0356808500580237
3397.5398 7.05925533715194 0.0197487848063493
3404.52805 7.06844534236913 0.022598315265092
3407.52681 7.01676994822612 0.0380492553164991
3410.52309 7.07572420794218 0.0311772902188207
3413.51974 7.10461682152945 0.0354545921424189
3517.9202 7.04598341460737 0.0225998304627018
3529.86959 7.03902796833815 0.0254018576027761
3546.88678 7.07128053171634 0.0391233127299612
3551.92913 7.08829315866543 0.0201316826771051
3554.89091 7.1056339012528 0.0251690630605201
3561.83971 7.08993293263236 0.0214289252077239
3568.88598 7.067033832036 0.0207107115737896
3578.82966 7.08187179059107 0.0202813692489054
3582.84463 7.0341943142802 0.0214844714308005
3592.83067 7.06904604784285 0.0211743940424963
3599.84206 7.06582977472647 0.0193956189142383
3601.81708 7.06928827883212 0.0209615468007198
3615.82597 7.05374602759038 0.0233247786218984
3618.68888 7.06410690311646 0.0223084671926533
3629.68099 7.0642700584428 0.0210668795880236
3631.70052 7.06122527537538 0.0212531208856946
3633.71886 7.07722043526478 0.0218911766965975
3635.78317 7.0373187509884 0.0433839304828608
3638.8231 7.06896526240188 0.01779211480248
3640.73908 7.06698474329848 0.0137425824519611
3641.71884 7.06328731626184 0.0201320355463781
3643.80697 7.04916460058414 0.0239182926335835
3647.63698 7.06670847946011 0.0191581476176611
3650.59269 7.06045201249703 0.0189400371388224
3652.64533 7.08093565246263 0.0204435829438109
3654.64678 7.06430637182298 0.0225324677324785
3656.6204 7.06664938633135 0.0207271005639134
3658.64504 7.06912919574863 0.0208186087147431
3660.67051 7.07361718299066 0.0213076001196021
3661.69493 7.07058049484453 0.0160414329102172
3662.6941 7.073966600967 0.023708829911394
3663.71058 7.07337364943691 0.0165629069380045
3664.72744 7.0855248713961 0.0217029351499683
3665.7747 7.073003318729 0.0153380703654865
3668.61226 7.08592919798034 0.019724315720801
3670.6525 7.06591507454499 0.0189574884190492
3672.73902 7.09912378219047 0.0225998304627018
3675.59093 7.06430555996745 0.0197780507259853
3676.71589 7.05749168766617 0.0147860653697469
3677.70776 7.06436154602679 0.0211150008838341
3699.65951 7.05108417026417 0.0180053579326281
3700.57592 7.08323710950788 0.0242250637188812
3702.58687 7.07617984611245 0.0149657113350759
3702.70659 7.07463041419293 0.0195694144528592
3705.58313 7.02124834991719 0.0175723042487553
3705.60529 7.02978937124825 0.0219962925494594
3707.68417 7.05984969233486 0.0194935817214539
3708.56734 7.0552583665849 0.0158669938689134
3711.68614 7.05315755531116 0.0217729426573645
3712.56037 7.06943137596198 0.016336572651642
3713.62626 7.0453142842077 0.0262800841295315
3714.57952 7.07236813227496 0.0145364508491091
3715.65677 7.1019051334523 0.0260040216024772
3716.61456 7.0714970260299 0.015219652248736
3718.57113 7.09646661369 0.0248646102247696
3719.61136 7.06054558162669 0.0192696403067363
3722.56725 7.05007134249393 0.0172373560301992
3725.58113 7.04382980718535 0.0183741559230012
3726.56496 7.04988525972161 0.0233436455572406
3728.56797 7.04374183769515 0.018502826601986
3728.62234 7.07235819182327 0.0238270781648016
3731.6424 7.05249550871886 0.0237992218666753
3732.56689 7.0768036253713 0.0167105359938383
3735.57581 7.07968856502576 0.0215145291783439
3735.58321 7.06617967360585 0.0153820935088837
3738.54512 7.06502362088328 0.0209409809464001
3738.5524 7.06284904082417 0.0148644982732905
3740.59284 7.06631531599747 0.0224573562591969
3743.59293 7.08509568072506 0.0236196292291037
3748.55605 7.08820089555236 0.0203503420440753
3749.58464 7.06080551449874 0.0256215571875974
3753.56443 7.0466010747605 0.0240157913050527
3754.53834 7.071041698689 0.019721913355448
3756.55698 7.07395095593437 0.0224992948372836
3759.54805 7.06758465315111 0.0234326305537108
3762.55008 7.05647484971214 0.0246937170786538
3765.54346 7.08527300400661 0.0236396585066537
3771.53731 7.05554159259894 0.0234182583641988
3775.53023 7.05095622684057 0.0259683080001312
3778.52332 7.07579392212806 0.0263770517230849
3850.92149 7.05923851034448 0.0255105329805902
3858.9052 7.050895915314 0.0393078766117336
3862.90432 7.07474564127697 0.020416289214916
3865.91969 7.0705450879402 0.0214665954436129
3868.92692 7.11235013310491 0.0239611119245728
3871.90546 7.0653401611486 0.0226287000082095
3880.91122 7.05820625407942 0.020666496917107
3887.93752 7.05890319676619 0.0216124947960632
3891.86985 7.06113908407273 0.0193628868257107
3894.88104 7.06128155207099 0.0196409733235737
3898.86517 7.05949207490964 0.0217367087951447
3901.89273 7.08295179951848 0.0224967212244782
3904.88583 7.11095860264098 0.0226525459526003
3907.9082 7.06888322827228 0.0212544946042822
3912.91844 7.06038916547366 0.0224046940502363
4084.55585 7.08065894291755 0.0215186629259957
4084.55585 7.07603905921401 0.0211523361043352
4090.59261 7.07269501964686 0.0280653750039429
4104.61151 7.07253832907171 0.0210916477541575
4107.5534 7.06188320137553 0.0241018631424111
4125.55662 7.06006891505081 0.0211935736967443
4128.54449 7.05293065777626 0.0206233553500254
4131.54592 7.08233872525905 0.0229144257881139
4134.54864 7.0812948545876 0.022375329306735
4137.53983 7.07711526461351 0.0209249337211462
4140.53016 7.06320769110312 0.0203082997070106
4143.52301 7.07413676967933 0.0214298250748259
4228.91588 7.06361534230928 0.0222044097530006
4231.90956 7.09211067207286 0.0217728852981256
4235.89438 7.07700710473276 0.0201582035999194
4247.88242 7.06746408396618 0.0180863894633283
4255.86077 7.07973496349527 0.0201489005114105
4268.89954 7.04077213380918 0.0203908459555441
4273.83732 7.05800162181281 0.0217806216984281
4278.79136 7.06756362537478 0.0313487867381222
4284.8183 7.07103247237001 0.027824736647335
4286.83842 7.08302614184316 0.0292954336128641
4290.84282 7.00908707749471 0.0241056289153508
4292.89307 7.07175062507627 0.0220681194415247
4295.81711 7.04314487835306 0.0214474012543834
4297.8945 7.05305371601796 0.0222843171218847
4300.80907 7.09019064002469 0.0209927859560761
4302.88123 7.06491771049685 0.0211827371648824
4304.7977 7.06961682925151 0.0177830950281824
4306.79028 7.07177080769465 0.0173392116043217
4308.79425 7.16894627877895 0.0407144134327589
4310.81041 7.07337209989614 0.0204961372521869
4312.80941 7.06952414143736 0.0257490662373413
4316.73961 7.07389539146751 0.0185730050077547
4319.81043 7.0509444044487 0.018244669936151
4329.80674 7.07317715167499 0.0243964651879124
4331.77871 7.06107062951033 0.0181107043592274
4333.73957 7.08329062069644 0.0176586629552499
4336.73622 7.05697952015025 0.0263218372120373
4339.69386 7.10982404964784 0.0222024848519589
4341.74564 7.10156170545668 0.0251573106607055
4343.75272 7.07503610672462 0.0205474537636805
4345.75746 7.0763845114636 0.0210796807512329
4347.7565 7.09524399518286 0.0202451294731614
4349.78275 7.0495919228363 0.0201085948940452
4352.74512 7.08157726056382 0.0198795301369052
4354.72773 7.06852188878736 0.0181107043592274
4356.75583 7.0618487327179 0.0176773655632319
4359.65639 7.06782437554949 0.018190999942896
4361.76205 7.07341216119708 0.0170491430123831
4363.69683 7.0738751262889 0.0181649232497448
4365.67139 7.07417926263604 0.0191318888475213
4367.71953 7.07098167535688 0.0199086603681344
4369.71838 7.06911026462647 0.0193762185843808
4371.74064 7.08575519248701 0.0229542472130475
4373.75321 7.12387850331039 0.02182611355367
4376.74373 7.07693281261855 0.0199942863349884
4379.58873 7.07058293620874 0.0174324097787791
4381.6509 7.05266203377432 0.0200803727487212
4383.67706 7.07151452435943 0.0233128388057571
4385.69705 7.07625988572363 0.0175260201276208
4387.72569 7.06920975037549 0.0271898401721822
4389.70136 7.06357028274962 0.0195151439694643
4393.65232 7.06340631776739 0.0219037612501884
4398.73531 7.08546626323063 0.024903003487879
4403.74024 7.09981724464854 0.0214414131472435
4407.73502 7.05637915915478 0.0207125767767517
4410.6118 7.07475305014625 0.0186863023803739
4413.65371 7.0714499811998 0.0177579045241994
4419.6183 7.05738920283253 0.0204181471224683
4422.59085 7.07788006886303 0.0187814833826516
4425.74131 7.11062756481376 0.0238957748925497
4428.56943 7.08328534676484 0.0211113819416476
4430.63011 7.09984214369435 0.0213242011236781
4432.68037 7.06952813217133 0.0185248714250676
4437.57907 7.07400820514168 0.0190489399674742
4442.64976 7.07120078915316 0.0243022742460989
4453.56948 7.05744123137135 0.0201735315281161
4455.63684 7.06225015320677 0.023086936013573
4458.60945 7.08124017013898 0.0204718869255841
4461.59899 7.06489211712066 0.0188814525849244
4463.64774 7.07680505429134 0.0201919127409907
4466.6017 7.05459730956408 0.0202601470018954
4473.59362 7.06828151131978 0.0206023389590046
4476.58887 7.05493001580148 0.0197253944666542
4479.56676 7.06991757876749 0.0201997777900361
4482.52987 7.06626741936389 0.0182476148834399
4482.57194 7.06116875460729 0.0347841553047615
4486.55379 7.04454398490211 0.0382269987385832
4489.54909 7.06819217865381 0.0200690776037406
4492.54513 7.06127284218311 0.0197923223106506
4499.53945 7.06377561559501 0.0211743940424963
4502.53964 7.07971851393426 0.0215674562071684
4505.53774 7.04382185337554 0.0221531857760197
4510.51928 7.05147041479704 0.0249628693082031
4568.91904 7.0382349966233 0.0297735159867653
4572.92132 7.05703841806806 0.0195178287049484
4576.91503 7.07221934886298 0.0213984637607217
4587.90277 7.06671377340199 0.0196343464376434
4591.89438 7.0676020161099 0.0213194727817589
4602.90644 7.06293353419902 0.0223371969507581
4609.91767 7.07484146902274 0.0194985482479806
4617.87683 7.04168754375398 0.0206094057890711
4622.8706 7.063399646085 0.021397786752915
4628.87873 7.06352059629201 0.0178825018241896
4631.87291 7.06745533481896 0.0181831903415143
4639.84947 7.06926137944699 0.0203117369416124
4642.88413 7.07900048178207 0.0281094088174398
4645.87091 7.06248374771588 0.019818233126048
4648.86109 7.04592583799904 0.0203505175472507
4651.85191 7.02849978603744 0.0227749308366397
4658.79862 7.03873352581693 0.0246412948898322
4662.78093 7.06787593754149 0.0217230974303785
4664.82123 7.07030551500806 0.0195494039840355
4666.80661 7.07314020536213 0.0181831903415143
4670.77205 7.07334947754174 0.0396092742894263
4672.817 7.07480663449878 0.021186813623473
4675.82356 7.07322139686203 0.0197117649087424
4681.80042 7.06317960820523 0.0218876777183052
4683.85727 7.0856279046739 0.0205317310479542
4686.7501 7.04178474154063 0.0210062847292242
4696.84143 7.05772566383259 0.0192423696344251
4698.79175 7.07697323109867 0.0206914254638317
4702.83551 7.06636843926487 0.0179405484498139
4710.75619 7.06558455909472 0.0220575287799373
4715.74646 7.07362886428551 0.0206038567449622
4721.61385 7.06096285328237 0.0196817028558804
4724.69979 7.0867140146052 0.0208244584825306
4726.76037 7.07025652291481 0.0193505612984629
4729.70578 7.0903157724683 0.018950917122036
4731.82944 7.06861874243422 0.0235398789096363
4736.63492 7.06680685249079 0.0193173343258391
4739.67094 7.06291880138781 0.018028136705321
4746.68244 7.06030653580857 0.0217970734605827
4748.65806 7.08833290181329 0.0201901159034925
4753.66674 7.07071781656664 0.0187955367747258
4755.71111 7.0494164509736 0.0225910561033259
4757.79701 7.06234528072404 0.0249865069755552
4760.61929 7.05205991230417 0.0182743989326757
4762.73483 7.12025094020078 0.022324281494077
4765.6188 7.06211643492659 0.020502225697652
4767.71531 7.06844935153414 0.0223182811366031
4770.59993 7.0772910517375 0.0185735889534149
4772.67493 7.06269512892801 0.0202001911408073
4774.63015 7.0972937009506 0.0207017492950676
4776.65776 7.08535192498336 0.0191621325511725
4778.61936 7.09961258227415 0.019865798051322
4780.65016 7.06475650965681 0.0236521992958357
4783.70674 7.05615442970943 0.0286904068666919
4794.64001 7.08689648270512 0.026997302630536
4797.64233 7.05949024996153 0.0210534742386075
4802.59137 7.03488569162924 0.0215926031706986
4804.61432 7.07411662412468 0.0198118568444859
4806.68026 7.1212026324338 0.0228639869107182
4809.58311 7.09064948423864 0.0212394174295019
4814.64427 7.07574315189117 0.0251483501202831
4817.6003 7.04979589840055 0.0215943889043645
4820.62219 7.05173389923954 0.0240095919083019
4823.61597 7.054660402242 0.0244041150394874
4826.61137 7.04973839945584 0.0226918800190648
4829.59486 7.05480973337066 0.0247245428647361
4834.62398 7.07676388694306 0.0260572663697923
4837.58327 7.0725336152618 0.0263964872596478
4840.5881 7.07060927566858 0.0225805591097503
4843.58126 7.07051225668813 0.0223462739231189
4846.57711 7.02417145424583 0.0243247702929825
4849.57021 7.0509963982636 0.0227239674105444
4852.56813 7.07847077822384 0.0245909206444505
4856.54353 7.04977438443136 0.0247363152238336
4859.56628 7.09005227770283 0.0246988374002565
4863.53953 7.0850825525941 0.0240739356689186
4867.54635 7.08672516297282 0.0249316605424717
4871.53036 7.10995484623702 0.0236222611551231
4875.52511 7.11558634743655 0.0251680944953804
4939.92139 7.1327514992254 0.0319235401537751
4945.92671 7.05014452239415 0.0292401748429131
4950.91663 7.13403192733574 0.0323290299424212
4954.90624 7.10123044448658 0.0281061401284459
4963.88306 7.04088674429459 0.0287352598296777
4966.89128 7.06516079550631 0.0245909206444505
4971.93168 7.06762093490793 0.0383506644068503
4975.8859 7.09648627624602 0.023103186132415
4985.8512 7.08081200293004 0.0239226757597215
4992.86296 7.07010079568692 0.0280221608758362
5010.84838 7.02886404219797 0.0298431623424867
5013.86023 7.03822670533452 0.0278332088951949
5017.81477 7.05897437696069 0.0412839301180228
5020.82125 7.06787595725657 0.0255006249122753
5022.85161 7.06524686495056 0.0241094836847781
5024.84331 7.05834858619466 0.0259154299138239
5031.87915 7.06028845969666 0.0214931433153227
5035.8835 7.00697024544208 0.0386915810753393
5040.83346 7.05276039481322 0.022928034725821
5042.81001 7.0253530348145 0.0249249274587178
5047.84095 7.09398862320779 0.0424607497292396
5049.80623 7.07316592508293 0.0239112009686118
5055.88816 7.05001768871371 0.0246550729177787
5065.8246 7.01847554181842 0.0268161381968391
5068.685 7.04390586474895 0.0271796864686886
5070.79807 7.06805859257273 0.0252974363813331
5074.71021 7.07546938229602 0.0316630384651467
5083.74757 7.08903614096552 0.0298083854361719
5085.81723 7.05683163528801 0.0246555397088875
5088.64644 7.06499223111939 0.0228550138746158
5092.76304 7.0710256594268 0.0214399508121888
5097.70578 7.06534658877117 0.0222197824027886
5099.70145 7.06731022384208 0.0251317209554042
5107.73555 7.07739992996622 0.0337691434963006
5110.59112 7.08500137435744 0.0296672611947484
5112.68935 7.05851489174804 0.0487281990004263
5118.72815 7.05826514676217 0.0246323563985389
5122.73097 7.03209830480115 0.0306565931206019
5124.76637 7.08020842839058 0.0217228612909577
5129.69922 7.04102353881015 0.02912148164934
5131.77069 7.05942175399185 0.0274137806655921
5135.77582 7.03785249478382 0.02805458718996
5138.66151 7.08025468727613 0.0257203103029661
5141.76815 7.06155254668747 0.0226466817301227
5145.63213 7.04694806463455 0.0238227217476452
5154.56796 7.04318478623477 0.0268753191384444
5156.60247 7.07030289452374 0.0274119555590198
5159.5787 7.09198870649999 0.0296048802216351
5162.58838 7.0154011714918 0.0279199786961037
5164.66641 7.11661934969462 0.028327759739957
5167.62424 7.05518635472301 0.0275379896838268
