Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2016-12-08T08:40:06.084,1,0.0042342116269353,0.448462518840307,FoVP,-0.631814687214731,0.70529451781546,2457730.86033919
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2016-12-08T10:26:40.302,5,-0.00105326639668632,0.446817857429755,FoVF,-0.629640024663935,0.706990520049028,2457730.9343435
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2016-12-26T16:26:46.039,6,-0.00230643220227772,-0.620761037933005,FoVF,0.557046306227518,0.709823941353268,2457749.18381495
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-02-05T01:18:00.577,1,0.00388647106613751,1.48432223631841,FoVP,-0.513191668639401,0.697871750547435,2457789.55236243
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-02-05T03:04:34.801,5,-0.000796018379441748,1.48138645037321,FoVF,-0.510124205642935,0.700193000553795,2457789.62637027
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-02-20T14:44:02.907,7,-0.00575894817148544,0.514512382255032,FoVP,0.534033086080977,0.710947358881813,2457805.11234218
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-02-20T16:30:37.084,5,-0.00101091355165993,0.511747862075215,FoVF,0.537087562942611,0.708822673198101,2457805.18635044
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-03-31T15:24:43.791,2,0.00465555431699207,2.602760608432,FoVF,-0.67879779631802,0.708010854314709,2457844.14194825
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-04-26T13:27:58.524,5,-0.00354669210748795,1.4444422178397,FoVP,0.715283497766402,0.714747087436161,2457870.06212554
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-04-26T15:14:32.737,4,0.00164518045556937,1.44553034606882,FoVF,0.715294992002834,0.714758449666962,2457870.13613635
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-05-29T07:06:42.987,1,0.00475803215246003,-2.81764847227046,FoVP,-0.666360243891251,0.721998441538491,2457902.79891521
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-05-29T08:53:17.172,4,0.000328135495369388,-2.81486975868529,FoVF,-0.66743448779593,0.720814907592212,2457902.87292512
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-07-09T12:44:00.885,2,0.00163300864572738,2.78448857347262,FoVP,0.537077633230208,0.72239599362493,2457944.03440183
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-07-09T14:30:35.049,2,0.00461684361772463,2.78874456847357,FoVF,0.534937045991048,0.723851452450402,2457944.10840953
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-08-04T08:37:01.347,3,0.00217068622186777,-1.75387905034793,FoVF,-0.508347080442951,0.725692369038882,2457969.86301654
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-08-04T12:50:41.411,6,-0.00471631767122912,-1.74353904506314,FoVP,-0.513421671031695,0.722215283000687,2457970.03917371
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-09-16T08:14:06.923,7,-0.00491118105420773,-2.31121147774065,FoVF,0.637153624438832,0.714019699162546,2458012.8461454
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-10-17T00:13:31.346,1,0.00392226071723801,-0.326090317251849,FoVP,-0.701942791076072,0.71941793304728,2458043.51103971
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-10-17T02:00:05.546,5,-0.00110780110068021,-0.324102034795068,FoVF,-0.702599860216875,0.718845668146048,2458043.585043
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2017-11-13T17:58:50.859,4,-0.00111182006009733,-1.46022516692259,FoVP,0.701135276545325,0.70885618061222,2458071.24946616
