Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2014-08-30T17:55:14.974,5,-0.00139112180461,-2.55171209811253,FoVF,0.620596220692574,0.72381408733448,2456900.24981826
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2014-11-13T06:39:49.561,5,-0.00347111136556723,0.108773939122624,FoVP,-0.683467416727998,0.70783978006263,2456974.77761169
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2014-12-04T18:35:03.497,5,-0.00225134435869667,-1.02315551190549,FoVP,0.623745045505857,0.705546705404705,2456996.2734711
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2014-12-04T20:21:37.708,3,0.00312142640405561,-1.02447013304748,FoVF,0.62547959112273,0.703797053854926,2456996.34747572
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-01-13T01:07:04.193,5,0.000145706596854542,1.09520106453439,FoVF,-0.533360109801022,0.699926299092459,2457035.5449228
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-03-09T04:11:34.296,3,0.00104692299101537,2.22993400275762,FoVP,-0.641798640072098,0.70485526804096,2457090.67397314
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-03-09T05:58:08.500,7,-0.00429931151115377,2.22886820815104,FoVF,-0.640269334885116,0.706468266691223,2457090.74798277
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-03-31T23:52:10.881,6,-0.00281074450500854,1.08640821035617,FoVF,0.69807955888637,0.710101847470658,2457113.49477061
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-05-05T15:32:20.902,5,-0.00346487804595343,-3.11796684586361,FoVP,-0.702712744808767,0.720680354129778,2457148.14926162
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-06-10T16:57:01.399,7,-0.00360139113605621,2.25446156814408,FoVF,0.625446402812581,0.720311305701995,2457184.20943094
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-07-08T21:11:47.581,3,0.00063439417125737,-2.16180211996274,FoVP,-0.5532945808732,0.728245234346609,2457212.38690996
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-07-08T22:58:21.805,6,-0.00263712270243636,-2.15776354772982,FoVF,-0.555202619248173,0.726720586375222,2457212.46091785
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-08-21T16:36:04.073,3,0.00351822169674562,-2.6889273200221,FoVF,0.594498363516881,0.725635245080434,2457256.19509568
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-09-20T02:43:28.154,3,6.24529905492641e-05,-0.752557343697444,FoVP,-0.676429970071343,0.719665518190344,2457285.61593738
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-09-20T04:30:02.385,7,-0.00439085906604177,-0.74963762769793,FoVF,-0.67775617636903,0.718570429411676,2457285.68994169
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-10-21T14:24:26.552,3,0.00139666849749333,-1.8029339953679,FoVP,0.713748684759517,0.712711526865372,2457317.10131834
HD221420,6.16679940076379,-1.35062883297732,23:33:19.579,-77:23:07.195,2015-10-21T16:11:00.746,1,0.00669223245938404,-1.80177229585029,FoVF,0.713732720788337,0.71271425550695,2457317.17532175
