Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-08T10:55:55.977,5,-0.0035382198501249,0.445919346151764,FoVP,0.307450869725604,0.729713086315433,2456877.9527223
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-08T12:42:30.193,6,-0.00241679763471414,0.446444107505476,FoVF,0.307440775184145,0.728973710079258,2456878.02672475
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-08T16:56:10.217,3,0.000252605712914118,0.447693224960096,FoVP,0.307419839076298,0.727210010029772,2456878.20287137
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-08T18:42:44.425,4,0.00137411348140378,0.448218021231715,FoVF,0.307412342396724,0.726467464970212,2456878.27687376
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-08T22:56:24.434,1,0.0040437169454786,0.449467240067417,FoVP,0.307397590381753,0.724696245346957,2456878.45302024
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-08-09T00:42:58.635,2,0.00516530730542714,0.449992086606652,FoVF,0.307392692000851,0.723950550908034,2456878.52702257
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-11-07T17:17:23.600,3,0.00131949147864137,-2.72683825288644,FoVP,-0.281859679114454,0.706974855419388,2456969.21764392
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-11-07T19:03:57.804,6,-0.00196962431466539,-2.73121071722406,FoVF,-0.2783455129197,0.709103465579009,2456969.29165573
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-11-20T05:23:51.313,5,-0.00235534919487019,2.70186264915,FoVP,0.500029050343742,0.70768344668903,2456981.72302645
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-11-20T07:10:25.517,4,0.00147066761941251,2.69790769886873,FoVF,0.503657318870817,0.705780027658104,2456981.79703918
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2014-12-26T00:26:22.052,3,0.00207170367887248,-1.88721297654106,FoVF,-0.701926733046236,0.70062607371304,2457017.51957316
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2015-02-02T04:09:39.379,7,-0.00638563085677326,-2.81850717110724,FoVP,0.369436543989983,0.70092381030485,2457055.67782201
HD98649,2.97082444327727,-0.40521905333444,11:20:51.769,-23:13:02.430,2015-02-02T05:56:13.688,7,-0.00465970402950562,-2.8132505343631,FoVF,0.366054261878503,0.701950929093349,2457055.75183532
