TBJD PDCSAP ePDCSAP
1.325404622599983895e+03 2.990250937500000000e+05 6.072103500366210938e+01
1.325406011461535627e+03 2.990370312500000000e+05 6.071551895141601562e+01
1.325407400323144657e+03 2.991789062500000000e+05 6.073310852050781250e+01
1.325408789184696843e+03 2.990768750000000000e+05 6.073108673095703125e+01
1.325410178046306328e+03 2.990995937500000000e+05 6.073551940917968750e+01
1.325411566907915585e+03 2.990011875000000000e+05 6.073204040527343750e+01
1.325412955769526206e+03 2.991315312500000000e+05 6.073264694213867188e+01
1.325414344631135691e+03 2.990715000000000000e+05 6.073430252075195312e+01
1.325415733492745630e+03 2.990149062500000000e+05 6.072331237792968750e+01
1.325417122354414232e+03 2.990258750000000000e+05 6.072620773315429688e+01
1.325418511216024172e+03 2.990185625000000000e+05 6.072940063476562500e+01
1.325419900077691864e+03 2.991288125000000000e+05 6.073242950439453125e+01
1.325421288939360011e+03 2.990343750000000000e+05 6.073279571533203125e+01
1.325422677801027703e+03 2.989915937500000000e+05 6.072594070434570312e+01
1.325424066662695850e+03 2.990434687500000000e+05 6.073335266113281250e+01
1.325425455524363997e+03 2.991345000000000000e+05 6.074452590942382812e+01
1.325426844386032599e+03 2.990156875000000000e+05 6.073046493530273438e+01
1.325428233247700291e+03 2.990212812500000000e+05 6.073270797729492188e+01
1.325429622109425736e+03 2.989311875000000000e+05 6.072421264648437500e+01
1.325431010971094565e+03 2.991869375000000000e+05 6.075625610351562500e+01
1.325432399832820693e+03 2.989797187500000000e+05 6.073066329956054688e+01
1.325433788694546138e+03 2.990622187500000000e+05 6.073888015747070312e+01
1.325435177556272947e+03 2.991352812500000000e+05 6.074802780151367188e+01
1.325436566417999984e+03 2.990696250000000000e+05 6.073738479614257812e+01
1.325437955279726111e+03 2.990360625000000000e+05 6.073636627197265625e+01
1.325439344141452466e+03 2.990998750000000000e+05 6.073850250244140625e+01
1.325440733003236573e+03 2.991519687500000000e+05 6.074807357788085938e+01
1.325442121864962928e+03 2.991008125000000000e+05 6.073817062377929688e+01
1.325443510726747263e+03 2.991238750000000000e+05 6.074294281005859375e+01
1.325444899588531598e+03 2.989988125000000000e+05 6.073879241943359375e+01
1.325446288450316160e+03 2.991033750000000000e+05 6.074344253540039062e+01
1.325447677312100268e+03 2.991227812500000000e+05 6.074802398681640625e+01
1.325449066173885512e+03 2.991002187500000000e+05 6.074469375610351562e+01
1.325450455035669847e+03 2.991900625000000000e+05 6.075300216674804688e+01
1.325451843897453500e+03 2.990942187500000000e+05 6.073640441894531250e+01
1.325453232759296725e+03 2.990016562500000000e+05 6.073707580566406250e+01
1.325454621621081742e+03 2.991773125000000000e+05 6.076047134399414062e+01
1.325456010482923830e+03 2.989668437500000000e+05 6.073971176147460938e+01
1.325457399344766372e+03 2.989834687500000000e+05 6.074165725708007812e+01
1.325458788206609597e+03 2.991286562500000000e+05 6.074716186523437500e+01
1.325460177068451458e+03 2.990576562500000000e+05 6.074610137939453125e+01
1.325461565930294228e+03 2.989920312500000000e+05 6.074243545532226562e+01
1.325462954792137452e+03 2.990697812500000000e+05 6.075202178955078125e+01
1.325464343654038430e+03 2.990469687500000000e+05 6.074864959716796875e+01
1.325465732515880745e+03 2.990936875000000000e+05 6.075624084472656250e+01
1.325467121377781723e+03 2.990701875000000000e+05 6.074993896484375000e+01
1.325468510239682473e+03 2.991695312500000000e+05 6.075942993164062500e+01
1.325469899101525016e+03 2.989946250000000000e+05 6.073934173583984375e+01
1.325471287963425993e+03 2.991718437500000000e+05 6.076170349121093750e+01
1.325472676825327426e+03 2.990871250000000000e+05 6.075268936157226562e+01
1.325474065687286156e+03 2.990798125000000000e+05 6.075726318359375000e+01
1.325475454549187134e+03 2.991355937500000000e+05 6.075849914550781250e+01
1.325476843411088566e+03 2.990524062500000000e+05 6.074972915649414062e+01
1.325478232273046842e+03 2.988566250000000000e+05 6.073725509643554688e+01
1.325479621134947820e+03 2.990936562500000000e+05 6.075600433349609375e+01
1.325481009996907460e+03 2.990074062500000000e+05 6.075245285034179688e+01
1.325482398858865736e+03 2.991756875000000000e+05 6.076811599731445312e+01
1.325483787720824921e+03 2.991200000000000000e+05 6.076529312133789062e+01
1.325485176582784561e+03 2.990314687500000000e+05 6.075498199462890625e+01
1.325486565444743292e+03 2.991001562500000000e+05 6.076639556884765625e+01
1.325487954306760685e+03 2.990624375000000000e+05 6.075852966308593750e+01
1.325489343168719870e+03 2.990946250000000000e+05 6.076359939575195312e+01
1.325490732030737718e+03 2.990616875000000000e+05 6.075426483154296875e+01
1.325492120892696448e+03 2.990578437500000000e+05 6.076762390136718750e+01
1.325493509754713159e+03 2.990475000000000000e+05 6.075485610961914062e+01
1.325494898616731234e+03 2.990021875000000000e+05 6.075059890747070312e+01
1.325496287478748172e+03 2.990986562500000000e+05 6.076120758056640625e+01
1.325497676340765565e+03 2.991218125000000000e+05 6.076691436767578125e+01
1.325499065202783413e+03 2.990330312500000000e+05 6.076774597167968750e+01
1.325500454064799897e+03 2.990948750000000000e+05 6.077212524414062500e+01
1.325501842926875497e+03 2.991366562500000000e+05 6.077064895629882812e+01
1.325503231788893345e+03 2.989059375000000000e+05 6.075065994262695312e+01
1.325504620650968036e+03 2.990558750000000000e+05 6.076113891601562500e+01
1.325506009513043409e+03 2.990553437500000000e+05 6.076767349243164062e+01
1.325507398375119692e+03 2.990202812500000000e+05 6.076657485961914062e+01
1.325508787237195747e+03 2.990636562500000000e+05 6.076894378662109375e+01
1.325510176099270893e+03 2.991352812500000000e+05 6.077244949340820312e+01
1.325511564961345584e+03 2.989930625000000000e+05 6.076185607910156250e+01
1.325512953823421867e+03 2.989469687500000000e+05 6.075979995727539062e+01
1.325514342685497240e+03 2.991035625000000000e+05 6.077057647705078125e+01
1.325515731547630139e+03 2.991077500000000000e+05 6.077650833129882812e+01
1.325517120409764402e+03 2.989469687500000000e+05 6.075857162475585938e+01
1.325518509271840003e+03 2.990809687500000000e+05 6.077626037597656250e+01
1.325519898133973584e+03 2.990682187500000000e+05 6.077698135375976562e+01
1.325521286996108074e+03 2.990547500000000000e+05 6.077474975585937500e+01
1.325522675858240973e+03 2.990322500000000000e+05 6.077393341064453125e+01
1.325524064720374326e+03 2.990991875000000000e+05 6.077466583251953125e+01
1.325525453582508817e+03 2.991482187500000000e+05 6.078160476684570312e+01
1.325526842444700605e+03 2.988879375000000000e+05 6.076420211791992188e+01
1.325528231306834414e+03 2.990473750000000000e+05 6.077851486206054688e+01
1.325529620169025975e+03 2.992018437500000000e+05 6.079152297973632812e+01
1.325531009031159783e+03 2.991027812500000000e+05 6.078269958496093750e+01
1.325532397893351572e+03 2.991175312500000000e+05 6.078353500366210938e+01
1.325533786755543360e+03 2.990540312500000000e+05 6.077931594848632812e+01
1.325535175617735831e+03 2.990732500000000000e+05 6.078355026245117188e+01
1.325536564479927847e+03 2.989806250000000000e+05 6.077424240112304688e+01
1.325537953342118954e+03 2.991045312500000000e+05 6.078403472900390625e+01
1.325539342204369632e+03 2.991871562500000000e+05 6.079411697387695312e+01
1.325540731066561648e+03 2.991325625000000000e+05 6.078944778442382812e+01
1.325542119928810962e+03 2.990652500000000000e+05 6.078055191040039062e+01
1.325543508791003433e+03 2.989657812500000000e+05 6.077402114868164062e+01
1.325544897653254111e+03 2.990690937500000000e+05 6.078753662109375000e+01
1.325546286515504335e+03 2.990080312500000000e+05 6.077949142456054688e+01
1.325547675377754103e+03 2.991030000000000000e+05 6.079366683959960938e+01
1.325549064240004327e+03 2.991267187500000000e+05 6.078859710693359375e+01
1.325550453102254323e+03 2.990470000000000000e+05 6.078547668457031250e+01
1.325551841964504320e+03 2.989780000000000000e+05 6.078008651733398438e+01
1.325553230826754543e+03 2.991320000000000000e+05 6.079537582397460938e+01
1.325554619689062520e+03 2.990275625000000000e+05 6.078411102294921875e+01
1.325556008551312743e+03 2.990470000000000000e+05 6.078521347045898438e+01
1.325557397413621629e+03 2.991054062500000000e+05 6.079346084594726562e+01
1.325558786275930515e+03 2.990805312500000000e+05 6.078590011596679688e+01
1.325560175138238037e+03 2.991245937500000000e+05 6.079491043090820312e+01
1.325561564000546468e+03 2.990257812500000000e+05 6.078569793701171875e+01
1.325562952862855354e+03 2.990852187500000000e+05 6.078905868530273438e+01
1.325564341725162876e+03 2.990304062500000000e+05 6.078159332275390625e+01
1.325565730587471307e+03 2.990516562500000000e+05 6.079463195800781250e+01
1.325567119449780193e+03 2.989679687500000000e+05 6.078349304199218750e+01
1.325568508312146378e+03 2.989879687500000000e+05 6.078495407104492188e+01
1.325569897174454809e+03 2.991712812500000000e+05 6.080732727050781250e+01
1.325571286036821448e+03 2.991725625000000000e+05 6.079985046386718750e+01
1.325572674899187632e+03 2.991144062500000000e+05 6.080451202392578125e+01
1.325574063761554271e+03 2.989695625000000000e+05 6.079052352905273438e+01
1.325575452623920455e+03 2.990351250000000000e+05 6.079909896850585938e+01
1.325576841486287776e+03 2.990756562500000000e+05 6.079537582397460938e+01
1.325578230348654188e+03 2.990693750000000000e+05 6.080366516113281250e+01
1.325579619211020827e+03 2.990490312500000000e+05 6.079410171508789062e+01
1.325581008073446128e+03 2.990702500000000000e+05 6.080292510986328125e+01
1.325582396935811857e+03 2.990561875000000000e+05 6.080344390869140625e+01
1.325583785798236704e+03 2.990665312500000000e+05 6.080763626098632812e+01
1.325585174660603798e+03 2.990655625000000000e+05 6.080163574218750000e+01
1.325586563523027735e+03 2.990026562500000000e+05 6.079885101318359375e+01
1.325587952385452127e+03 2.991100000000000000e+05 6.080224227905273438e+01
1.325589341247877655e+03 2.991341250000000000e+05 6.080922698974609375e+01
1.325590730110301820e+03 2.989610937500000000e+05 6.079428482055664062e+01
1.325592118972726212e+03 2.990532812500000000e+05 6.080557632446289062e+01
1.325593507835151513e+03 2.990953437500000000e+05 6.081211090087890625e+01
1.325594896697635249e+03 2.990411250000000000e+05 6.079774475097656250e+01
1.325596285560059869e+03 2.988919375000000000e+05 6.078138732910156250e+01
1.325597674422542013e+03 2.989723125000000000e+05 6.080078887939453125e+01
1.325599063284967315e+03 2.991415000000000000e+05 6.081572723388671875e+01
1.325600452147450369e+03 2.989991875000000000e+05 6.080126571655273438e+01
1.325601841009932514e+03 2.989808750000000000e+05 6.079771041870117188e+01
1.325603229872416023e+03 2.991273437500000000e+05 6.081519317626953125e+01
1.325604618734899077e+03 2.989950625000000000e+05 6.079882812500000000e+01
1.325606007597381677e+03 2.990120312500000000e+05 6.080513763427734375e+01
1.325607396459865413e+03 2.990666875000000000e+05 6.081194686889648438e+01
1.325608785322347785e+03 2.991371250000000000e+05 6.081982803344726562e+01
1.325610174184888592e+03 2.991031875000000000e+05 6.081591415405273438e+01
1.325611563047372101e+03 2.990348750000000000e+05 6.081058883666992188e+01
1.325612951909913363e+03 2.990632187500000000e+05 6.081386184692382812e+01
1.325614340772454398e+03 2.991760937500000000e+05 6.082264328002929688e+01
1.325615729634937225e+03 2.990006875000000000e+05 6.080484771728515625e+01
1.325617118497478941e+03 2.991473750000000000e+05 6.082272338867187500e+01
1.325618507360020203e+03 2.990632812500000000e+05 6.080815124511718750e+01
1.325619896222560556e+03 2.991035625000000000e+05 6.081356811523437500e+01
1.325621285085160480e+03 2.991684687500000000e+05 6.082242584228515625e+01
1.325622673947701742e+03 2.990026875000000000e+05 6.080265426635742188e+01
1.325624062810242094e+03 2.990081875000000000e+05 6.080796813964843750e+01
1.325625451672842019e+03 2.990827500000000000e+05 6.080780410766601562e+01
1.325626840535383053e+03 2.990005625000000000e+05 6.080168151855468750e+01
1.325628229397982295e+03 2.989857187500000000e+05 6.080129623413085938e+01
1.325629618260582220e+03 2.990360000000000000e+05 6.080968093872070312e+01
1.325631007123123482e+03 2.989447187500000000e+05 6.079610824584960938e+01
1.325632395985722496e+03 2.991423125000000000e+05 6.082089996337890625e+01
1.325633784848321966e+03 2.990061562500000000e+05 6.080693817138671875e+01
1.325635173710921435e+03 2.991668125000000000e+05 6.082539749145507812e+01
1.325636562573578658e+03 2.990854062500000000e+05 6.081862640380859375e+01
1.325637951436178128e+03 2.990628437500000000e+05 6.081933975219726562e+01
1.325639340298778052e+03 2.990224375000000000e+05 6.081111907958984375e+01
1.325640729161435729e+03 2.990430625000000000e+05 6.081488037109375000e+01
1.325642118024034289e+03 2.991379375000000000e+05 6.082495117187500000e+01
1.325643506886692421e+03 2.991007500000000000e+05 6.082169342041015625e+01
1.325644895749349644e+03 2.991159062500000000e+05 6.082250595092773438e+01
1.325646284612006639e+03 2.989847500000000000e+05 6.080826187133789062e+01
1.325647673474606790e+03 2.990858437500000000e+05 6.082292556762695312e+01
1.325649062337323130e+03 2.991046562500000000e+05 6.082331085205078125e+01
1.325650451199979898e+03 2.989999687500000000e+05 6.082201004028320312e+01
1.325651840062637348e+03 2.991079687500000000e+05 6.082339859008789062e+01
1.325653228925295707e+03 2.989915312500000000e+05 6.081123352050781250e+01
1.325654617788011137e+03 2.990218125000000000e+05 6.081669998168945312e+01
1.325656006650668814e+03 2.990154687500000000e+05 6.081408691406250000e+01
1.325657395513384245e+03 2.990460937500000000e+05 6.081741714477539062e+01
1.325658784376041922e+03 2.990495312500000000e+05 6.081957244873046875e+01
1.325660173238757807e+03 2.989866250000000000e+05 6.081378555297851562e+01
1.325661562101473237e+03 2.990139375000000000e+05 6.081939697265625000e+01
1.325662950964189122e+03 2.990675312500000000e+05 6.082307434082031250e+01
1.325664339826904779e+03 2.991106250000000000e+05 6.081729125976562500e+01
1.325665728689621346e+03 2.991267187500000000e+05 6.082429122924804688e+01
1.325667117552337686e+03 2.990142500000000000e+05 6.081304931640625000e+01
1.325668506415052661e+03 2.989759375000000000e+05 6.081615829467773438e+01
1.325669895277826299e+03 2.990261250000000000e+05 6.081938171386718750e+01
1.325671284140542866e+03 2.991196250000000000e+05 6.082871627807617188e+01
1.325672673003316277e+03 2.990744375000000000e+05 6.082172775268554688e+01
1.325674061866031707e+03 2.989902812500000000e+05 6.080956268310546875e+01
1.325675450728806254e+03 2.989588750000000000e+05 6.081100082397460938e+01
1.325676839591580347e+03 2.989575000000000000e+05 6.080731582641601562e+01
1.325678228454354439e+03 2.990506562500000000e+05 6.081875991821289062e+01
1.325679617317128077e+03 2.990137500000000000e+05 6.081452941894531250e+01
1.325681006179902624e+03 2.988824687500000000e+05 6.079819107055664062e+01
1.325682395042676717e+03 2.991816250000000000e+05 6.082353210449218750e+01
1.325683783905449900e+03 2.990414687500000000e+05 6.082233810424804688e+01
1.325685172768282655e+03 2.989620312500000000e+05 6.081620407104492188e+01
1.325686561631056748e+03 2.990701250000000000e+05 6.081357955932617188e+01
1.325687950493888593e+03 2.990346250000000000e+05 6.081866073608398438e+01
1.325689339356663368e+03 2.990338125000000000e+05 6.081230163574218750e+01
1.325690728219494986e+03 2.990977812500000000e+05 6.082918930053710938e+01
1.325692117082326831e+03 2.990412500000000000e+05 6.081843948364257812e+01
1.325693505945159586e+03 2.989974375000000000e+05 6.082185745239257812e+01
1.325694894807932769e+03 2.989476875000000000e+05 6.081727600097656250e+01
1.325696283670823277e+03 2.989985625000000000e+05 6.081895446777343750e+01
1.325697672533656032e+03 2.990535937500000000e+05 6.081873321533203125e+01
1.325699061396488787e+03 2.990194375000000000e+05 6.081501770019531250e+01
1.325700450259321087e+03 2.990553750000000000e+05 6.081989288330078125e+01
1.325701839122152478e+03 2.990401250000000000e+05 6.081687927246093750e+01
1.325703227985043441e+03 2.989977187500000000e+05 6.081655502319335938e+01
1.325704616847875741e+03 2.990494375000000000e+05 6.081962585449218750e+01
1.325706005710765339e+03 2.991230937500000000e+05 6.082923507690429688e+01
1.325707394573656302e+03 2.990053750000000000e+05 6.082170104980468750e+01
1.325708783436546582e+03 2.989512812500000000e+05 6.081433868408203125e+01
1.325710172299378655e+03 2.989663437500000000e+05 6.081765365600585938e+01
1.325711561162269618e+03 2.990493125000000000e+05 6.082022857666015625e+01
1.325712950025159216e+03 2.989097187500000000e+05 6.081304550170898438e+01
1.325714338888107932e+03 2.990075625000000000e+05 6.082301712036132812e+01
1.325715727750998894e+03 2.992212187500000000e+05 6.083975601196289062e+01
1.325717116613889402e+03 2.989785312500000000e+05 6.082067489624023438e+01
1.325718505476837663e+03 2.990064062500000000e+05 6.082496643066406250e+01
1.325719894339728171e+03 2.990318437500000000e+05 6.082749176025390625e+01
1.325721283202676659e+03 2.990553750000000000e+05 6.083105850219726562e+01
1.325722672065566940e+03 2.991515937500000000e+05 6.083663177490234375e+01
1.325724060928515655e+03 2.990085937500000000e+05 6.082117462158203125e+01
1.325725449791464825e+03 2.990698437500000000e+05 6.082680511474609375e+01
1.325726838654413086e+03 2.989702187500000000e+05 6.082354736328125000e+01
1.325728227517302912e+03 2.990810625000000000e+05 6.083126831054687500e+01
1.325729616380310517e+03 2.989777187500000000e+05 6.082669830322265625e+01
1.325731005243258778e+03 2.991019687500000000e+05 6.083367156982421875e+01
1.325732394106206584e+03 2.989729687500000000e+05 6.081709289550781250e+01
1.325733782969155982e+03 2.989145312500000000e+05 6.081653594970703125e+01
1.325735171832105380e+03 2.990632812500000000e+05 6.083686828613281250e+01
1.325736560695111848e+03 2.989946250000000000e+05 6.082841110229492188e+01
1.325737949558060564e+03 2.989952500000000000e+05 6.082735061645507812e+01
1.325739338421067032e+03 2.990324375000000000e+05 6.082759094238281250e+01
1.325740727284073955e+03 2.991064375000000000e+05 6.084024047851562500e+01
1.325742116147080878e+03 2.990513437500000000e+05 6.082960891723632812e+01
1.325743505010029139e+03 2.990967500000000000e+05 6.083802413940429688e+01
1.325744893873036062e+03 2.991353750000000000e+05 6.084739685058593750e+01
1.325746282736042531e+03 2.990207187500000000e+05 6.082387924194335938e+01
1.325747671599050136e+03 2.991240937500000000e+05 6.084014511108398438e+01
1.325749060462115040e+03 2.990843437500000000e+05 6.083790588378906250e+01
1.325750449325121053e+03 2.990269062500000000e+05 6.083350753784179688e+01
1.325751838188128431e+03 2.990444375000000000e+05 6.083620071411132812e+01
1.325753227051194244e+03 2.989946562500000000e+05 6.082754898071289062e+01
1.325754615914200485e+03 2.990977187500000000e+05 6.083872222900390625e+01
1.325756004777265161e+03 2.991661250000000000e+05 6.084732437133789062e+01
1.325757393640272539e+03 2.991481250000000000e+05 6.084323120117187500e+01
1.325758782503337670e+03 2.990687500000000000e+05 6.084441757202148438e+01
1.325760171366402574e+03 2.991611875000000000e+05 6.084909820556640625e+01
1.325761560229467477e+03 2.990766562500000000e+05 6.084130859375000000e+01
1.325762949092532608e+03 2.991595000000000000e+05 6.085604095458984375e+01
1.325764337955597284e+03 2.990660625000000000e+05 6.083831405639648438e+01
1.325765726818662415e+03 2.989543750000000000e+05 6.083789825439453125e+01
1.325767115681727546e+03 2.989953437500000000e+05 6.083812713623046875e+01
1.325768504544792222e+03 2.991611250000000000e+05 6.085322189331054688e+01
1.325769893407916015e+03 2.990945000000000000e+05 6.084455871582031250e+01
1.325771282270981601e+03 2.990615000000000000e+05 6.083859634399414062e+01
1.325772671134104257e+03 2.991704062500000000e+05 6.085696792602539062e+01
1.325774059997169161e+03 2.991515000000000000e+05 6.085636138916015625e+01
1.325775448860292954e+03 2.990848750000000000e+05 6.084794616699218750e+01
1.325776837723415383e+03 2.990877500000000000e+05 6.084977340698242188e+01
1.325778226586480514e+03 2.990554687500000000e+05 6.084424209594726562e+01
1.325779615449604307e+03 2.991043437500000000e+05 6.085166168212890625e+01
1.325781004312726736e+03 2.990440000000000000e+05 6.084634399414062500e+01
1.325782393175850075e+03 2.989732187500000000e+05 6.083642578125000000e+01
1.325783782038973868e+03 2.990111250000000000e+05 6.084172058105468750e+01
1.325785170902155869e+03 2.990887500000000000e+05 6.084427261352539062e+01
1.325786559765279208e+03 2.991124687500000000e+05 6.085259628295898438e+01
1.325787948628401637e+03 2.990136250000000000e+05 6.084215545654296875e+01
1.325789337491583638e+03 2.990912187500000000e+05 6.085211181640625000e+01
1.325790726354706521e+03 2.990700000000000000e+05 6.085227584838867188e+01
1.325792115217887385e+03 2.990842500000000000e+05 6.085412597656250000e+01
1.325793504081011406e+03 2.990103750000000000e+05 6.084872055053710938e+01
1.325794892944192497e+03 2.990437812500000000e+05 6.084678649902343750e+01
1.325796281807374044e+03 2.990349687500000000e+05 6.084440994262695312e+01
1.325797670670556045e+03 2.989662812500000000e+05 6.083809661865234375e+01
1.325799059533736681e+03 2.990282500000000000e+05 6.084605026245117188e+01
1.325800448396918227e+03 2.990044062500000000e+05 6.084616851806640625e+01
1.325801837260100228e+03 2.991738125000000000e+05 6.085763931274414062e+01
1.325803226123281320e+03 2.990620937500000000e+05 6.085000991821289062e+01
1.325804614986462866e+03 2.991479062500000000e+05 6.085876464843750000e+01
1.325806003849702620e+03 2.990769687500000000e+05 6.085673141479492188e+01
1.325807392712884621e+03 2.990508750000000000e+05 6.084941864013671875e+01
1.325808781576065712e+03 2.991104062500000000e+05 6.085699844360351562e+01
1.325810170439304784e+03 2.990809687500000000e+05 6.085175704956054688e+01
1.325811559302545220e+03 2.991537187500000000e+05 6.085509109497070312e+01
1.325812948165726311e+03 2.990968750000000000e+05 6.085575866699218750e+01
1.325814337028965156e+03 2.990837812500000000e+05 6.085173034667968750e+01
1.325815725892205364e+03 2.991150937500000000e+05 6.085132598876953125e+01
1.325817114755445118e+03 2.990148750000000000e+05 6.084806823730468750e+01
1.325818503618684872e+03 2.991012500000000000e+05 6.085509109497070312e+01
1.325819892481925081e+03 2.991205312500000000e+05 6.084346389770507812e+01
1.325821281345164380e+03 2.990795000000000000e+05 6.085075759887695312e+01
1.325822670208404134e+03 2.990695000000000000e+05 6.084834671020507812e+01
1.325824059071643887e+03 2.991745312500000000e+05 6.086563491821289062e+01
1.325825447934941394e+03 2.991478437500000000e+05 6.085874557495117188e+01
1.325826836798181148e+03 2.991265000000000000e+05 6.085169219970703125e+01
1.325828225661478655e+03 2.990880625000000000e+05 6.085869216918945312e+01
1.325829614524719091e+03 2.991517812500000000e+05 6.085716247558593750e+01
1.325831003388016825e+03 2.990347187500000000e+05 6.085461807250976562e+01
1.325832392251313877e+03 2.991900000000000000e+05 6.086794662475585938e+01
