Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2014-10-19T19:32:22.302,2,0.00434583243619669,-2.30748366428271,FoVF,-0.538895501552961,0.714404607491682,2456950.31780496
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2014-10-19T23:46:02.339,7,-0.00564827130814079,-2.29933745331744,FoVP,-0.542852919873297,0.709730449770029,2456950.49397698
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-02-20T17:55:00.222,7,-0.00684033315060589,-0.898817328880971,FoVP,0.589412777196288,0.701528777740725,2457074.24977192
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-02-20T19:41:34.478,6,-0.00222727008456609,-0.895831190516692,FoVF,0.588016430083692,0.703309300340314,2457074.32377323
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-03-20T23:40:07.679,3,0.00109734120935245,0.781604836580963,FoVP,-0.70714424815156,0.707839706929858,2457102.48687031
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-03-21T01:26:41.888,7,-0.00431898033289146,0.781580063868072,FoVF,-0.706752466314615,0.708170642027922,2457102.56087044
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-04-13T19:20:23.889,4,0.00116138196607673,-0.513559494550269,FoVF,0.574742720513322,0.711946923315193,2457126.30436548
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-09-07T14:59:14.916,2,0.00414755682298823,-2.4788038809555,FoVF,-0.694905712064227,0.721257374211718,2457273.12435956
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-10-08T12:52:11.304,6,-0.00504375275851313,2.49981094789982,FoVP,0.654585579013389,0.713308653839351,2457304.03895591
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-10-08T14:38:45.541,5,-0.000535257439459292,2.50274880261568,FoVF,0.652608302121135,0.714614250552681,2457304.11296981
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-10-29T20:41:35.885,1,0.00542949389229406,-2.36703021721387,FoVF,-0.387397161596458,0.714647048259031,2457325.36665622
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2015-10-30T00:55:15.852,5,-0.00251120602943823,-2.35678400738828,FoVP,-0.392635924574529,0.70989660421631,2457325.54282581
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-03-02T13:05:07.357,1,0.00447178892776245,-0.877301987605233,FoVP,0.664737195933411,0.707328954636056,2457450.04756423
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-04-03T14:23:04.286,1,0.00599907005707882,0.839832305281565,FoVF,-0.654650415584716,0.7086004206301,2457482.09873322
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-04-03T18:36:44.306,7,-0.00585079317878794,0.835028660976959,FoVP,-0.649837620875936,0.712001647139787,2457482.27487516
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-04-22T18:38:54.053,1,0.00382325061321251,-0.318328462710602,FoVP,0.452544962759371,0.711215083434304,2457501.27480404
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-07-30T16:48:16.991,1,0.00633588731758834,2.92354160593436,FoVF,-0.155645036618183,0.72206650989735,2457600.19710426
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-07-30T21:01:57.152,3,0.00103453867961994,2.9123206476914,FoVP,-0.146324500120547,0.725812071325675,2457600.37327426
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-07-30T22:48:31.361,5,-0.00114479487699496,2.90758408103201,FoVF,-0.142374094286917,0.72735168073677,2457600.44728583
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-07-31T03:02:11.237,7,-0.00621631541694913,2.89625683724619,FoVP,-0.132888729521294,0.730933643794364,2457600.62345257
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-08-08T15:08:38.238,4,-0.000704415381795785,2.31603018032833,FoVP,0.389707420092468,0.725465594693335,2457609.12849346
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-08-08T16:55:12.456,4,0.00175185159812184,2.31141680576148,FoVF,0.393891956422606,0.723951677408774,2457609.20250584
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-09-17T14:22:00.123,3,0.00117573733658049,-2.39141306011428,FoVP,-0.717495732315893,0.721058415754375,2457649.0995033
HD38529,1.51224875807975,0.0203888536603864,05:46:34.913,+01:10:05.503,2016-09-17T16:08:34.334,7,-0.00413434381197048,-2.3910902160293,FoVF,-0.717394820452195,0.721175926472705,2457649.17351724
