Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2014-09-05T15:13:09.731,1,0.00416782735073872,-2.66022436406114,FoVP,-0.235863227001494,0.725465824449543,2456906.13904551
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2014-09-05T16:59:43.889,3,0.00204751702285126,-2.65538260072425,FoVF,-0.23832896917172,0.724002839554299,2456906.21305584
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2014-09-05T21:13:23.928,5,-0.00304252092335076,-2.64387608626731,FoVP,-0.244153023594368,0.720492782686894,2456906.38922289
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2014-12-19T06:40:18.604,6,-0.00483570636809539,-1.35559795187392,FoVP,0.609920593144486,0.700247286503971,2457010.78102799
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2014-12-19T08:26:52.840,5,-0.000159853961907274,-1.3526084311731,FoVF,0.608611555932916,0.701877824060214,2457010.85502949
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-01-17T06:21:45.434,3,0.000118313096787276,0.422082835886295,FoVP,-0.698536681534048,0.701074246140305,2457039.7656906
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-02-09T00:15:25.820,1,0.00473636147493759,-0.825710291611385,FoVP,0.578846045944815,0.703057844598278,2457062.5094118
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-17T16:46:41.744,1,0.00687039803356447,2.25970275412336,FoVF,-0.119246963389454,0.719309821192048,2457160.19597239
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-17T21:00:21.950,2,0.00245439755340399,2.24800512160411,FoVP,-0.108875578652727,0.722454523490314,2457160.37214059
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-17T22:46:56.186,4,0.000659192048192994,2.24306881100397,FoVF,-0.104485862278237,0.723733011919194,2457160.44615149
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-18T03:00:36.148,5,-0.00346895374924956,2.23126821173703,FoVP,-0.0939611323221413,0.726672635063561,2457160.6223169
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-24T03:05:38.113,5,-0.00342374832045651,1.81373468534572,FoVP,0.293415133643218,0.725979410727624,2457166.62612086
WASP-53,0.556920707580289,-0.360617789565325,02:07:38.209,-20:39:42.758,2015-05-24T04:52:12.280,6,-0.00160462085203765,1.80882078405885,FoVF,0.298004957681984,0.724768934241965,2457166.70013148
